"hb19_code","date","specialty","average_number_available_staffed_beds","average_number_occupied_beds","percent_occupied_beds"
"S08000030",2022-07-01,"All Acute",1206.80434782609,916.336956521739,0.759308630410895
"S08000030",2022-10-01,"All Acute",1195.22826086957,938.880434782609,0.785523958494375
"S08000030",2023-01-01,"All Acute",1241.34444444444,942.755555555556,0.759463305913839
"S08000030",2023-04-01,"All Acute",1202.65934065934,883.835164835165,0.734900677984686
"S08000030",2023-07-01,"All Acute",1223.66304347826,881.75,0.720582356964567
"S08000030",2023-10-01,"All Acute",1274.76086956522,920.858695652174,0.722377598526578
"S08000030",2024-01-01,"All Acute",1203.04395604396,950.901098901099,0.790412598079962
"S08000030",2024-04-01,"All Acute",1184.38461538462,909.527472527473,0.767932528600191
"S08000030",2019-04-01,"All Specialties",1611.83516483516,1252.16483516484,0.776856630555575
"S08000030",2019-07-01,"All Specialties",1628.58695652174,1263.63043478261,0.775906026830408
"S08000030",2019-10-01,"All Specialties",1669.91304347826,1287.27173913043,0.770861539262654
"S08000030",2020-01-01,"All Specialties",1670.79120879121,1230.46153846154,0.736454400757685
"S08000030",2020-04-01,"All Specialties",1619.71428571429,894.252747252747,0.552105241733042
"S08000030",2020-07-01,"All Specialties",1572.63043478261,1076.29347826087,0.684390594545279
"S08000030",2020-10-01,"All Specialties",1606,1133.15217391304,0.705574205425307
"S08000030",2021-01-01,"All Specialties",1626.44444444444,1147.24444444444,0.705369586009018
"S08000030",2021-04-01,"All Specialties",1642.61538461538,1158.18681318681,0.705087036219377
"S08000030",2021-07-01,"All Specialties",1653.72826086957,1218.65217391304,0.736911984120203
"S08000030",2021-10-01,"All Specialties",1696.41304347826,1266.92391304348,0.746825142564234
"S08000030",2022-01-01,"All Specialties",1741.96666666667,1301.44444444444,0.747112140173622
"S08000030",2022-04-01,"All Specialties",1751.84615384615,1295.63736263736,0.73958398675181
"S08000030",2022-07-01,"All Specialties",1737.79347826087,1308.88043478261,0.753185261169524
"S08000030",2022-10-01,"All Specialties",1735.05434782609,1341.75,0.773318715740016
"S08000030",2023-01-01,"All Specialties",1775.7,1354.66666666667,0.762891629592086
"S08000030",2023-04-01,"All Specialties",1732.69230769231,1284.32967032967,0.741233550023783
"S08000030",2023-07-01,"All Specialties",1740.79347826087,1269.11956521739,0.729046599189525
"S08000030",2023-10-01,"All Specialties",1795.59782608696,1310.15217391304,0.729646781076909
"S08000030",2024-01-01,"All Specialties",1719.84615384615,1328.20879120879,0.77228349072879
"S08000030",2024-04-01,"All Specialties",1686.57142857143,1261.13186813187,0.747748863029229
"S08000030",2019-04-01,"Anaesthetics",11.2087912087912,6.21978021978022,0.554901960784314
"S08000030",2019-07-01,"Anaesthetics",11.0869565217391,5.72826086956522,0.516666666666667
"S08000030",2019-10-01,"Anaesthetics",11.0434782608696,5.45652173913043,0.494094488188976
"S08000030",2020-01-01,"Anaesthetics",14.0659340659341,5.23076923076923,0.371875
"S08000030",2020-04-01,"Anaesthetics",38.5164835164835,6.7032967032967,0.174037089871612
"S08000030",2020-07-01,"Anaesthetics",25.4673913043478,5.84782608695652,0.229620145113103
"S08000030",2020-10-01,"Anaesthetics",25.6413043478261,8.71739130434783,0.339974565493853
"S08000030",2021-01-01,"Anaesthetics",26.2333333333333,9.68888888888889,0.369335027530707
"S08000030",2021-04-01,"Anaesthetics",25.3736263736264,5.07692307692308,0.200086617583369
"S08000030",2021-07-01,"Anaesthetics",25.0978260869565,9.02173913043478,0.35946297098311
"S08000030",2021-10-01,"Anaesthetics",26.2282608695652,10.7065217391304,0.408205553253212
"S08000030",2022-01-01,"Anaesthetics",26.7333333333333,8.98888888888889,0.336242726517041
"S08000030",2022-04-01,"Anaesthetics",25.5274725274725,5.17582417582418,0.202755058114507
"S08000030",2022-07-01,"Anaesthetics",25.6630434782609,6.08695652173913,0.23718763235917
"S08000030",2022-10-01,"Anaesthetics",25.5760869565217,6.92391304347826,0.270718232044199
"S08000030",2023-01-01,"Anaesthetics",25.5555555555556,7.95555555555556,0.311304347826087
"S08000030",2023-04-01,"Anaesthetics",25.9010989010989,6.63736263736264,0.256257955027577
"S08000030",2023-07-01,"Anaesthetics",25.4891304347826,6.05434782608696,0.237526652452026
"S08000030",2023-10-01,"Anaesthetics",26.4347826086957,7.16304347826087,0.270970394736842
"S08000030",2024-01-01,"Anaesthetics",26.4945054945055,6.01098901098901,0.226876814599751
"S08000030",2024-04-01,"Anaesthetics",25.6043956043956,7.49450549450549,0.292703862660944
"S08000030",2019-04-01,"Cardiology",39.1868131868132,32.0879120879121,0.818844643858665
"S08000030",2019-07-01,"Cardiology",35.7391304347826,31.2282608695652,0.873783454987835
"S08000030",2019-10-01,"Cardiology",43.9565217391304,31.445652173913,0.715380811078141
"S08000030",2020-01-01,"Cardiology",41.8901098901099,26.4615384615385,0.631689401888772
"S08000030",2020-04-01,"Cardiology",34.6923076923077,17.4395604395604,0.502692429521698
"S08000030",2020-07-01,"Cardiology",36.25,28.4130434782609,0.783808095952024
"S08000030",2020-10-01,"Cardiology",36.9891304347826,30.4782608695652,0.823978842198061
"S08000030",2021-01-01,"Cardiology",34.6111111111111,27.6333333333333,0.798394863563403
"S08000030",2021-04-01,"Cardiology",40.0659340659341,34.8131868131868,0.868897421832145
"S08000030",2021-07-01,"Cardiology",38.9239130434783,33.5,0.860653448757331
"S08000030",2021-10-01,"Cardiology",40.8586956521739,36.4891304347826,0.893056664006385
"S08000030",2022-01-01,"Cardiology",42.9222222222222,38.3444444444444,0.893347139528863
"S08000030",2022-04-01,"Cardiology",42.7912087912088,39.6703296703297,0.927067282999486
"S08000030",2022-07-01,"Cardiology",37.7608695652174,34.7826086956522,0.921128382268279
"S08000030",2022-10-01,"Cardiology",43.304347826087,40.8152173913044,0.942520080321285
"S08000030",2023-01-01,"Cardiology",41.1666666666667,38.2888888888889,0.930094466936572
"S08000030",2023-04-01,"Cardiology",42.5934065934066,40.0659340659341,0.940660474716202
"S08000030",2023-07-01,"Cardiology",37.6630434782609,34.3586956521739,0.912265512265512
"S08000030",2023-10-01,"Cardiology",39.5434782608696,36.5760869565217,0.924958768554151
"S08000030",2024-01-01,"Cardiology",44.0439560439561,41.7142857142857,0.947105788423154
"S08000030",2024-04-01,"Cardiology",41.4175824175824,38.8351648351648,0.937649243831255
"S08000030",2019-04-01,"Child & Adolescent Psychiatry",11.4835164835165,7.18681318681319,0.625837320574163
"S08000030",2019-07-01,"Child & Adolescent Psychiatry",9.51086956521739,6.77173913043478,0.712
"S08000030",2019-10-01,"Child & Adolescent Psychiatry",9.56521739130435,7.52173913043478,0.786363636363636
"S08000030",2020-01-01,"Child & Adolescent Psychiatry",11.7912087912088,8.95604395604396,0.75955265610438
"S08000030",2020-04-01,"Child & Adolescent Psychiatry",13,9.83516483516484,0.756551141166526
"S08000030",2020-07-01,"Child & Adolescent Psychiatry",12,8.47826086956522,0.706521739130435
"S08000030",2020-10-01,"Child & Adolescent Psychiatry",12.3369565217391,10.0978260869565,0.818502202643172
"S08000030",2021-01-01,"Child & Adolescent Psychiatry",12,9.75555555555556,0.812962962962963
"S08000030",2021-04-01,"Child & Adolescent Psychiatry",12.8241758241758,10.8681318681319,0.847472150814053
"S08000030",2021-07-01,"Child & Adolescent Psychiatry",10.554347826087,7.67391304347826,0.727085478887745
"S08000030",2021-10-01,"Child & Adolescent Psychiatry",11.6304347826087,9.64130434782609,0.828971962616822
"S08000030",2022-01-01,"Child & Adolescent Psychiatry",12.0444444444444,8.6,0.714022140221402
"S08000030",2022-04-01,"Child & Adolescent Psychiatry",12,8.42857142857143,0.702380952380952
"S08000030",2022-07-01,"Child & Adolescent Psychiatry",12,9.46739130434783,0.788949275362319
"S08000030",2022-10-01,"Child & Adolescent Psychiatry",12,8.95652173913044,0.746376811594203
"S08000030",2023-01-01,"Child & Adolescent Psychiatry",12,9.44444444444444,0.787037037037037
"S08000030",2023-04-01,"Child & Adolescent Psychiatry",11.6153846153846,8.61538461538461,0.741721854304636
"S08000030",2023-07-01,"Child & Adolescent Psychiatry",11.7391304347826,10.6086956521739,0.903703703703704
"S08000030",2023-10-01,"Child & Adolescent Psychiatry",12,9.30434782608696,0.77536231884058
"S08000030",2024-01-01,"Child & Adolescent Psychiatry",12,9.38461538461538,0.782051282051282
"S08000030",2024-04-01,"Child & Adolescent Psychiatry",12,8.89010989010989,0.740842490842491
"S08000030",2024-04-01,"Clinical Genetics",0.010989010989011,0.010989010989011,1
"S08000030",2019-04-01,"Clinical Neurophysiology",0.263736263736264,0.263736263736264,1
"S08000030",2019-07-01,"Clinical Neurophysiology",0.282608695652174,0.282608695652174,1
"S08000030",2019-10-01,"Clinical Neurophysiology",0.25,0.25,1
"S08000030",2020-01-01,"Clinical Neurophysiology",0.153846153846154,0.153846153846154,1
"S08000030",2020-10-01,"Clinical Neurophysiology",0.0543478260869565,0.0543478260869565,1
"S08000030",2021-04-01,"Clinical Neurophysiology",0.043956043956044,0.043956043956044,1
"S08000030",2022-10-01,"Clinical Neurophysiology",0.108695652173913,0.108695652173913,1
"S08000030",2023-01-01,"Clinical Neurophysiology",0.0555555555555556,0.0555555555555556,1
"S08000030",2024-01-01,"Clinical Neurophysiology",0.0989010989010989,0.0989010989010989,1
"S08000030",2024-04-01,"Clinical Neurophysiology",0.021978021978022,0.021978021978022,1
"S08000030",2019-04-01,"Clinical Oncology",26.3736263736264,21.6153846153846,0.819583333333333
"S08000030",2019-07-01,"Clinical Oncology",27.3369565217391,23.695652173913,0.866799204771372
"S08000030",2019-10-01,"Clinical Oncology",26.2391304347826,22.8152173913043,0.869511184755592
"S08000030",2020-01-01,"Clinical Oncology",26.2197802197802,22.2637362637363,0.849119865884325
"S08000030",2020-04-01,"Clinical Oncology",23.8241758241758,15.2857142857143,0.641605166051661
"S08000030",2020-07-01,"Clinical Oncology",24.5760869565217,17.8913043478261,0.727996461742592
"S08000030",2020-10-01,"Clinical Oncology",21.9891304347826,15.9130434782609,0.723677706376668
"S08000030",2021-01-01,"Clinical Oncology",20.7444444444444,15.2888888888889,0.73701124799143
"S08000030",2021-04-01,"Clinical Oncology",21.2857142857143,16.4725274725275,0.773877129581827
"S08000030",2021-07-01,"Clinical Oncology",21.4239130434783,16.7826086956522,0.78335870116692
"S08000030",2021-10-01,"Clinical Oncology",22.4021739130435,15.3695652173913,0.686074721009219
"S08000030",2022-01-01,"Clinical Oncology",21.7111111111111,16.2333333333333,0.747697031729785
"S08000030",2022-04-01,"Clinical Oncology",20.032967032967,14.032967032967,0.70049369171695
"S08000030",2022-07-01,"Clinical Oncology",21.7065217391304,16.5217391304348,0.761141712568853
"S08000030",2022-10-01,"Clinical Oncology",20.5326086956522,16.5217391304348,0.804658549497088
"S08000030",2023-01-01,"Clinical Oncology",21.0222222222222,15.8444444444444,0.75369978858351
"S08000030",2023-04-01,"Clinical Oncology",21.3516483516484,17.0989010989011,0.800823468862584
"S08000030",2023-07-01,"Clinical Oncology",21.4891304347826,16.5434782608696,0.769853313100658
"S08000030",2023-10-01,"Clinical Oncology",20.6195652173913,15.4565217391304,0.749604638903532
"S08000030",2024-01-01,"Clinical Oncology",19.3406593406593,17.8571428571429,0.923295454545454
"S08000030",2024-04-01,"Clinical Oncology",18.1868131868132,15.9120879120879,0.874924471299094
"S08000030",2023-04-01,"Clinical Radiology",0.010989010989011,0.010989010989011,1
"S08000030",2019-04-01,"Community Dental Practice",0.010989010989011,0.010989010989011,1
"S08000030",2019-07-01,"Community Dental Practice",0.0108695652173913,0.0108695652173913,1
"S08000030",2019-10-01,"Community Dental Practice",0.0108695652173913,0.0108695652173913,1
"S08000030",2020-01-01,"Community Dental Practice",0.0549450549450549,0.0549450549450549,1
"S08000030",2020-07-01,"Community Dental Practice",0.0108695652173913,0.0108695652173913,1
"S08000030",2020-10-01,"Community Dental Practice",0.130434782608696,0.130434782608696,1
"S08000030",2021-04-01,"Community Dental Practice",0.010989010989011,0.010989010989011,1
"S08000030",2021-07-01,"Community Dental Practice",0.0108695652173913,0.0108695652173913,1
"S08000030",2021-10-01,"Community Dental Practice",0.0108695652173913,0.0108695652173913,1
"S08000030",2022-07-01,"Community Dental Practice",0.0108695652173913,0.0108695652173913,1
"S08000030",2022-10-01,"Community Dental Practice",0.0978260869565217,0.0978260869565217,1
"S08000030",2023-10-01,"Community Dental Practice",0.0217391304347826,0.0217391304347826,1
"S08000030",2019-04-01,"Community Grouping",71.4285714285714,46.0769230769231,0.645076923076923
"S08000030",2019-07-01,"Community Grouping",64.7826086956522,44.6195652173913,0.688758389261745
"S08000030",2019-10-01,"Community Grouping",63.4239130434783,49.7173913043478,0.783890317052271
"S08000030",2020-01-01,"Community Grouping",61.7472527472527,40.6263736263736,0.657946253781812
"S08000030",2020-04-01,"Community Grouping",41.0989010989011,17.7802197802198,0.432620320855615
"S08000030",2020-07-01,"Community Grouping",30.0326086956522,12.9347826086957,0.430691277596815
"S08000030",2020-10-01,"Community Grouping",41.6630434782609,26.3152173913043,0.631620140881816
"S08000030",2021-01-01,"Community Grouping",40.8888888888889,28.9111111111111,0.707065217391305
"S08000030",2021-04-01,"Community Grouping",40.7802197802198,30.9340659340659,0.758555645378604
"S08000030",2021-07-01,"Community Grouping",40.4891304347826,32.5978260869565,0.80510067114094
"S08000030",2021-10-01,"Community Grouping",40.4891304347826,33.195652173913,0.819865771812081
"S08000030",2022-01-01,"Community Grouping",35.5111111111111,21.5888888888889,0.607947434292866
"S08000030",2022-04-01,"Community Grouping",34.5384615384615,23,0.665924276169265
"S08000030",2022-07-01,"Community Grouping",22.9565217391304,18.4891304347826,0.805397727272727
"S08000030",2022-10-01,"Community Grouping",40.6521739130435,31.6195652173913,0.777807486631016
"S08000030",2023-01-01,"Community Grouping",32.8111111111111,28.3222222222222,0.863189976295293
"S08000030",2023-04-01,"Community Grouping",35.2747252747253,28.5054945054945,0.80809968847352
"S08000030",2023-07-01,"Community Grouping",22.6739130434783,15.4347826086957,0.680728667305848
"S08000030",2023-10-01,"Community Grouping",28.0434782608696,22.7826086956522,0.812403100775194
"S08000030",2024-01-01,"Community Grouping",25.2747252747253,18.6263736263736,0.736956521739131
"S08000030",2024-04-01,"Community Grouping",14.7252747252747,8.74725274725275,0.594029850746269
"S08000030",2019-04-01,"Dental Grouping",0.043956043956044,0.043956043956044,1
"S08000030",2019-07-01,"Dental Grouping",0.0434782608695652,0.0434782608695652,1
"S08000030",2019-10-01,"Dental Grouping",0.0326086956521739,0.0326086956521739,1
"S08000030",2020-01-01,"Dental Grouping",0.0769230769230769,0.0769230769230769,1
"S08000030",2020-04-01,"Dental Grouping",0.010989010989011,0.010989010989011,1
"S08000030",2020-07-01,"Dental Grouping",0.0108695652173913,0.0108695652173913,1
"S08000030",2020-10-01,"Dental Grouping",0.130434782608696,0.130434782608696,1
"S08000030",2021-01-01,"Dental Grouping",0.0666666666666667,0.0666666666666667,1
"S08000030",2021-04-01,"Dental Grouping",0.043956043956044,0.043956043956044,1
"S08000030",2021-07-01,"Dental Grouping",0.0326086956521739,0.0326086956521739,1
"S08000030",2021-10-01,"Dental Grouping",0.0760869565217391,0.0760869565217391,1
"S08000030",2022-07-01,"Dental Grouping",0.0108695652173913,0.0108695652173913,1
"S08000030",2022-10-01,"Dental Grouping",0.380434782608696,0.380434782608696,1
"S08000030",2023-01-01,"Dental Grouping",0.0666666666666667,0.0666666666666667,1
"S08000030",2023-10-01,"Dental Grouping",0.0217391304347826,0.0217391304347826,1
"S08000030",2024-04-01,"Dental Grouping",0.0769230769230769,0.0769230769230769,1
"S08000030",2019-04-01,"Dermatology",4.7032967032967,4.7032967032967,1
"S08000030",2019-07-01,"Dermatology",3.57608695652174,3.57608695652174,1
"S08000030",2019-10-01,"Dermatology",2.77173913043478,2.77173913043478,1
"S08000030",2020-01-01,"Dermatology",1.89010989010989,1.89010989010989,1
"S08000030",2020-04-01,"Dermatology",0.384615384615385,0.384615384615385,1
"S08000030",2020-07-01,"Dermatology",1.51086956521739,1.51086956521739,1
"S08000030",2020-10-01,"Dermatology",0.565217391304348,0.565217391304348,1
"S08000030",2021-01-01,"Dermatology",0.733333333333333,0.733333333333333,1
"S08000030",2021-04-01,"Dermatology",0.989010989010989,0.989010989010989,1
"S08000030",2021-07-01,"Dermatology",0.652173913043478,0.652173913043478,1
"S08000030",2021-10-01,"Dermatology",1.23913043478261,1.23913043478261,1
"S08000030",2022-01-01,"Dermatology",0.888888888888889,0.888888888888889,1
"S08000030",2022-04-01,"Dermatology",0.758241758241758,0.758241758241758,1
"S08000030",2022-07-01,"Dermatology",0.478260869565217,0.478260869565217,1
"S08000030",2022-10-01,"Dermatology",0.260869565217391,0.260869565217391,1
"S08000030",2023-01-01,"Dermatology",1.16666666666667,1.16666666666667,1
"S08000030",2023-04-01,"Dermatology",1.2967032967033,1.2967032967033,1
"S08000030",2023-07-01,"Dermatology",1.04347826086957,1.04347826086957,1
"S08000030",2023-10-01,"Dermatology",0.945652173913044,0.945652173913044,1
"S08000030",2024-01-01,"Dermatology",1.45054945054945,1.45054945054945,1
"S08000030",2024-04-01,"Dermatology",0.857142857142857,0.857142857142857,1
"S08000030",2019-04-01,"Ear, Nose & Throat (ENT)",14.7142857142857,7.26373626373626,0.493651979088872
"S08000030",2019-07-01,"Ear, Nose & Throat (ENT)",13.4130434782609,5.8695652173913,0.437601296596434
"S08000030",2019-10-01,"Ear, Nose & Throat (ENT)",15.4021739130435,7.35869565217391,0.477769936485533
"S08000030",2020-01-01,"Ear, Nose & Throat (ENT)",13.3296703296703,6.65934065934066,0.499587798845837
"S08000030",2020-04-01,"Ear, Nose & Throat (ENT)",19.0659340659341,1.61538461538462,0.0847262247838617
"S08000030",2020-07-01,"Ear, Nose & Throat (ENT)",24.9347826086957,2.16304347826087,0.0867480383609416
"S08000030",2020-10-01,"Ear, Nose & Throat (ENT)",11.6630434782609,2.81521739130435,0.241379310344828
"S08000030",2021-01-01,"Ear, Nose & Throat (ENT)",15.5555555555556,4.04444444444444,0.26
"S08000030",2021-04-01,"Ear, Nose & Throat (ENT)",18.2087912087912,3.47252747252747,0.190706095353048
"S08000030",2021-07-01,"Ear, Nose & Throat (ENT)",16.8586956521739,3.14130434782609,0.186331399097357
"S08000030",2021-10-01,"Ear, Nose & Throat (ENT)",13.3369565217391,2.98913043478261,0.224123879380603
"S08000030",2022-01-01,"Ear, Nose & Throat (ENT)",11.1111111111111,4.06666666666667,0.366
"S08000030",2022-04-01,"Ear, Nose & Throat (ENT)",13.010989010989,6.01098901098901,0.461993243243243
"S08000030",2022-07-01,"Ear, Nose & Throat (ENT)",17.8913043478261,6.58695652173913,0.3681652490887
"S08000030",2022-10-01,"Ear, Nose & Throat (ENT)",15.6086956521739,7.03260869565217,0.450557103064067
"S08000030",2023-01-01,"Ear, Nose & Throat (ENT)",13.7888888888889,5.32222222222222,0.385979049153908
"S08000030",2023-04-01,"Ear, Nose & Throat (ENT)",16,7.34065934065934,0.458791208791209
"S08000030",2023-07-01,"Ear, Nose & Throat (ENT)",14.9021739130435,4.23913043478261,0.284463894967177
"S08000030",2023-10-01,"Ear, Nose & Throat (ENT)",14.7934782608696,5.07608695652174,0.34313005143277
"S08000030",2024-01-01,"Ear, Nose & Throat (ENT)",10.1978021978022,5.79120879120879,0.567887931034483
"S08000030",2024-04-01,"Ear, Nose & Throat (ENT)",9.74725274725275,5.67032967032967,0.58173618940248
"S08000030",2019-04-01,"Emergency Grouping",8.03296703296703,3.64835164835165,0.454172366621067
"S08000030",2019-07-01,"Emergency Grouping",8,3.3804347826087,0.422554347826087
"S08000030",2019-10-01,"Emergency Grouping",8.02173913043478,3.72826086956522,0.464769647696477
"S08000030",2020-01-01,"Emergency Grouping",8,3.7032967032967,0.462912087912088
"S08000030",2020-04-01,"Emergency Grouping",8,2.95604395604396,0.369505494505495
"S08000030",2020-07-01,"Emergency Grouping",8.06521739130435,4.16304347826087,0.516172506738544
"S08000030",2020-10-01,"Emergency Grouping",8.08695652173913,3.8804347826087,0.479838709677419
"S08000030",2021-01-01,"Emergency Grouping",8.07777777777778,3.23333333333333,0.400275103163686
"S08000030",2021-04-01,"Emergency Grouping",8.0989010989011,3.63736263736264,0.449118046132972
"S08000030",2021-07-01,"Emergency Grouping",8.20652173913044,4.29347826086957,0.52317880794702
"S08000030",2021-10-01,"Emergency Grouping",8.08695652173913,3.68478260869565,0.455645161290323
"S08000030",2022-01-01,"Emergency Grouping",8.04444444444444,4.01111111111111,0.498618784530387
"S08000030",2022-04-01,"Emergency Grouping",8,3.94505494505495,0.493131868131868
"S08000030",2022-07-01,"Emergency Grouping",8.03260869565217,4.41304347826087,0.549391069012179
"S08000030",2022-10-01,"Emergency Grouping",8.32608695652174,4.46739130434783,0.536553524804178
"S08000030",2023-01-01,"Emergency Grouping",8.11111111111111,4.13333333333333,0.509589041095891
"S08000030",2023-04-01,"Emergency Grouping",8.06593406593407,4.45054945054945,0.551771117166213
"S08000030",2023-07-01,"Emergency Grouping",8.1304347826087,4.20652173913043,0.517379679144385
"S08000030",2023-10-01,"Emergency Grouping",8.09782608695652,4.08695652173913,0.504697986577181
"S08000030",2024-01-01,"Emergency Grouping",8.04395604395604,4.20879120879121,0.523224043715847
"S08000030",2024-04-01,"Emergency Grouping",8.18681318681319,4.36263736263736,0.532885906040269
"S08000030",2019-04-01,"Endocrinology & Diabetes",4.48351648351648,4.48351648351648,1
"S08000030",2019-07-01,"Endocrinology & Diabetes",3.21739130434783,2.66304347826087,0.827702702702703
"S08000030",2019-10-01,"Endocrinology & Diabetes",4.71739130434783,3.29347826086957,0.69815668202765
"S08000030",2020-01-01,"Endocrinology & Diabetes",5.03296703296703,2.46153846153846,0.489082969432314
"S08000030",2020-04-01,"Endocrinology & Diabetes",7.14285714285714,2.16483516483516,0.303076923076923
"S08000030",2020-07-01,"Endocrinology & Diabetes",5.23913043478261,3.26086956521739,0.622406639004149
"S08000030",2020-10-01,"Endocrinology & Diabetes",4.65217391304348,2.85869565217391,0.614485981308411
"S08000030",2021-01-01,"Endocrinology & Diabetes",6.31111111111111,3.68888888888889,0.584507042253521
"S08000030",2021-04-01,"Endocrinology & Diabetes",5.49450549450549,4.03296703296703,0.734
"S08000030",2021-07-01,"Endocrinology & Diabetes",5.3695652173913,3.43478260869565,0.639676113360324
"S08000030",2021-10-01,"Endocrinology & Diabetes",4.16304347826087,3.16304347826087,0.759791122715405
"S08000030",2022-01-01,"Endocrinology & Diabetes",4.97777777777778,4.2,0.84375
"S08000030",2022-04-01,"Endocrinology & Diabetes",5.98901098901099,5.15384615384615,0.860550458715596
"S08000030",2022-07-01,"Endocrinology & Diabetes",4.17391304347826,3.83695652173913,0.919270833333333
"S08000030",2022-10-01,"Endocrinology & Diabetes",4.08695652173913,3.70652173913043,0.906914893617021
"S08000030",2023-01-01,"Endocrinology & Diabetes",4.46666666666667,3.95555555555556,0.885572139303483
"S08000030",2023-04-01,"Endocrinology & Diabetes",4.04395604395604,3.23076923076923,0.798913043478261
"S08000030",2023-07-01,"Endocrinology & Diabetes",5.83695652173913,4.09782608695652,0.702048417132216
"S08000030",2023-10-01,"Endocrinology & Diabetes",3.93478260869565,2.8804347826087,0.732044198895028
"S08000030",2024-01-01,"Endocrinology & Diabetes",5.63736263736264,4.9010989010989,0.869395711500975
"S08000030",2024-04-01,"Endocrinology & Diabetes",5.13186813186813,3.7032967032967,0.721627408993576
"S08000030",2019-04-01,"Forensic Psychiatry",66.967032967033,41.7252747252747,0.623071873974401
"S08000030",2019-07-01,"Forensic Psychiatry",67,41.5652173913044,0.620376378974692
"S08000030",2019-10-01,"Forensic Psychiatry",66.2282608695652,42.5,0.64172000656491
"S08000030",2020-01-01,"Forensic Psychiatry",66.3186813186813,41.4065934065934,0.624357912178956
"S08000030",2020-04-01,"Forensic Psychiatry",66,41.1428571428571,0.623376623376623
"S08000030",2020-07-01,"Forensic Psychiatry",65.9673913043478,40.5869565217391,0.615257867853024
"S08000030",2020-10-01,"Forensic Psychiatry",66.1847826086957,41.25,0.623255050090327
"S08000030",2021-01-01,"Forensic Psychiatry",66,41.3222222222222,0.626094276094276
"S08000030",2021-04-01,"Forensic Psychiatry",66,42.4945054945055,0.643856143856144
"S08000030",2021-07-01,"Forensic Psychiatry",63.5217391304348,45.7391304347826,0.720054757015743
"S08000030",2021-10-01,"Forensic Psychiatry",66,45.1413043478261,0.683959156785244
"S08000030",2022-01-01,"Forensic Psychiatry",65.8888888888889,45.5333333333333,0.69106239460371
"S08000030",2022-04-01,"Forensic Psychiatry",66,46.7362637362637,0.708125208125208
"S08000030",2022-07-01,"Forensic Psychiatry",66,43.8804347826087,0.664855072463768
"S08000030",2022-10-01,"Forensic Psychiatry",66.25,46.4565217391304,0.701230516817063
"S08000030",2023-01-01,"Forensic Psychiatry",66,46.4333333333333,0.703535353535353
"S08000030",2023-04-01,"Forensic Psychiatry",66,47.989010989011,0.727106227106227
"S08000030",2023-07-01,"Forensic Psychiatry",65.7826086956522,46.4673913043478,0.706378056840714
"S08000030",2023-10-01,"Forensic Psychiatry",63.0652173913044,42.2717391304348,0.670286108238538
"S08000030",2024-01-01,"Forensic Psychiatry",64.967032967033,45.3186813186813,0.697564276048715
"S08000030",2024-04-01,"Forensic Psychiatry",66.1098901098901,47.0879120879121,0.712267287234042
"S08000030",2019-04-01,"GP Other than Obstetrics",71.4285714285714,46.0769230769231,0.645076923076923
"S08000030",2019-07-01,"GP Other than Obstetrics",64.7826086956522,44.6195652173913,0.688758389261745
"S08000030",2019-10-01,"GP Other than Obstetrics",63.4239130434783,49.7173913043478,0.783890317052271
"S08000030",2020-01-01,"GP Other than Obstetrics",61.7472527472527,40.6263736263736,0.657946253781812
"S08000030",2020-04-01,"GP Other than Obstetrics",41.0989010989011,17.7802197802198,0.432620320855615
"S08000030",2020-07-01,"GP Other than Obstetrics",30.0326086956522,12.9347826086957,0.430691277596815
"S08000030",2020-10-01,"GP Other than Obstetrics",41.6630434782609,26.3152173913043,0.631620140881816
"S08000030",2021-01-01,"GP Other than Obstetrics",40.8888888888889,28.9111111111111,0.707065217391305
"S08000030",2021-04-01,"GP Other than Obstetrics",40.7802197802198,30.9340659340659,0.758555645378604
"S08000030",2021-07-01,"GP Other than Obstetrics",40.4891304347826,32.5978260869565,0.80510067114094
"S08000030",2021-10-01,"GP Other than Obstetrics",40.4891304347826,33.195652173913,0.819865771812081
"S08000030",2022-01-01,"GP Other than Obstetrics",35.5111111111111,21.5888888888889,0.607947434292866
"S08000030",2022-04-01,"GP Other than Obstetrics",34.5384615384615,23,0.665924276169265
"S08000030",2022-07-01,"GP Other than Obstetrics",22.9565217391304,18.4891304347826,0.805397727272727
"S08000030",2022-10-01,"GP Other than Obstetrics",40.6521739130435,31.6195652173913,0.777807486631016
"S08000030",2023-01-01,"GP Other than Obstetrics",32.7888888888889,28.3,0.86309725516774
"S08000030",2023-04-01,"GP Other than Obstetrics",35.2747252747253,28.5054945054945,0.80809968847352
"S08000030",2023-07-01,"GP Other than Obstetrics",22.6739130434783,15.4347826086957,0.680728667305848
"S08000030",2023-10-01,"GP Other than Obstetrics",28.0434782608696,22.7826086956522,0.812403100775194
"S08000030",2024-01-01,"GP Other than Obstetrics",25.2747252747253,18.6263736263736,0.736956521739131
"S08000030",2024-04-01,"GP Other than Obstetrics",14.7252747252747,8.74725274725275,0.594029850746269
"S08000030",2019-04-01,"Gastroenterology",35.8571428571429,28.7912087912088,0.802942077842476
"S08000030",2019-07-01,"Gastroenterology",37.1304347826087,30.0434782608696,0.809133489461358
"S08000030",2019-10-01,"Gastroenterology",36.8913043478261,29.6413043478261,0.803476723629935
"S08000030",2020-01-01,"Gastroenterology",32.5494505494505,24.2417582417582,0.74476704929102
