"date","hospital_code","hospital_name","specialism","daily_beds_available","daily_beds_occupied","beds_occupancy_rate"
"Sep-21","W","Wales","mental_illness",1297.429995,1122.14,86.4894
"Oct-21","W","Wales","mental_illness",1291.499997,1103.170001,85.4177
"Nov-21","W","Wales","mental_illness",1289.61,1138.130001,88.2538
"Dec-21","W","Wales","mental_illness",1290.000007,1126.989995,87.3636
"Jan-22","W","Wales","mental_illness",1298.870004,1098.869993,84.602
"Feb-22","W","Wales","mental_illness",1266.909998,1089.529995,85.999
"Mar-22","W","Wales","mental_illness",1266.120001,1124.229998,88.7933
"Apr-22","W","Wales","mental_illness",1273.66,1116.93,87.6945
"May-22","W","Wales","mental_illness",1282.19,1145.12,89.3097
"Jun-22","W","Wales","mental_illness",1282.65,989.58,77.1512
"Jul-22","W","Wales","mental_illness",1302.7,1162.58,89.2439
"Aug-22","W","Wales","mental_illness",1309.59,1167.53,89.1523
"Sep-22","W","Wales","mental_illness",1297.36,1152.32,88.8204
"Oct-22","W","Wales","mental_illness",1285.1,1131.25,88.0282
"Nov-22","W","Wales","mental_illness",1297.64,1123.39,86.5718
"Dec-22","W","Wales","mental_illness",1276.24,1121.89,87.9059
"Jan-23","W","Wales","mental_illness",1270.59,1106.48,87.084
"Feb-23","W","Wales","mental_illness",1268.49,1092.39,86.1174
"Mar-23","W","Wales","mental_illness",1278.51,1108.24,86.6822
"Jan-21","W","Wales","surgical_acute",1827.520007,1212.129999,66.3265
"Feb-21","W","Wales","surgical_acute",1869.610022,1225.580005,65.5527
"Mar-21","W","Wales","surgical_acute",1963.61001,1372.159997,69.8795
"Apr-21","W","Wales","surgical_acute",2052.919997,1456.410006,70.9433
"May-21","W","Wales","surgical_acute",2006.490017,1442.680001,71.9007
"Jun-21","W","Wales","surgical_acute",1999.689991,1466.090009,73.3159
"Jul-21","W","Wales","surgical_acute",2010.200009,1465.660011,72.9112
"Aug-21","W","Wales","surgical_acute",1975.699993,1462.159995,74.0072
"Sep-21","W","Wales","surgical_acute",2039.810008,1484.859998,72.794
"Oct-21","W","Wales","surgical_acute",2003.150015,1448.360009,72.3041
"Nov-21","W","Wales","surgical_acute",1926.810004,1414.480003,73.4105
"Dec-21","W","Wales","surgical_acute",1964.409994,1371.820007,69.8337
"Jan-22","W","Wales","surgical_acute",1911.650003,1424.699998,74.5272
"Feb-22","W","Wales","surgical_acute",1944.849997,1435.879998,73.8299
"Mar-22","W","Wales","surgical_acute",1941.319995,1496.089998,77.0656
"Apr-22","W","Wales","surgical_acute",2036.89,1587.16,77.9208
"May-22","W","Wales","surgical_acute",2054.43,1637.91,79.7258
"Jun-22","W","Wales","surgical_acute",2095.51,1654.2,78.9402
"Jul-22","W","Wales","surgical_acute",2134.84,1697.28,79.5039
"Aug-22","W","Wales","surgical_acute",2065.42,1574.19,76.2165
"Sep-22","W","Wales","surgical_acute",1959.59,1499.76,76.5344
"Oct-22","W","Wales","surgical_acute",2003.59,1594.72,79.5931
"Nov-22","W","Wales","surgical_acute",2118,1642.25,77.5378
"Dec-22","W","Wales","surgical_acute",2136.69,1713.24,80.182
"Jan-23","W","Wales","surgical_acute",1937.52,1495.02,77.1615
"Feb-23","W","Wales","surgical_acute",1947.29,1517.25,77.916
"Mar-23","W","Wales","surgical_acute",2010.29,1595.33,79.3582
"Jan-21","7A4FF","Whitchurch Hospital","all_specialties",14,0,0
"Feb-21","7A4FF","Whitchurch Hospital","all_specialties",14,0,0
"Mar-21","7A4FF","Whitchurch Hospital","all_specialties",14,7.74,55.2857
"Apr-21","7A4FF","Whitchurch Hospital","all_specialties",14,9.03,64.5
"May-21","7A4FF","Whitchurch Hospital","all_specialties",14,11.16,79.7143
"Jun-21","7A4FF","Whitchurch Hospital","all_specialties",14,9.9,70.7143
"Jul-21","7A4FF","Whitchurch Hospital","all_specialties",14,9.55,68.2143
"Aug-21","7A4FF","Whitchurch Hospital","all_specialties",14,10.84,77.4286
"Sep-21","7A4FF","Whitchurch Hospital","all_specialties",14,11.87,84.7857
"Oct-21","7A4FF","Whitchurch Hospital","all_specialties",14,9.45,67.5
"Nov-21","7A4FF","Whitchurch Hospital","all_specialties",14,12.43,88.7857
"Dec-21","7A4FF","Whitchurch Hospital","all_specialties",14,12.48,89.1429
"Jan-22","7A4FF","Whitchurch Hospital","all_specialties",14.01,10.84,77.3733
"Feb-22","7A4FF","Whitchurch Hospital","all_specialties",13.99,11.32,80.9149
"Mar-22","7A4FF","Whitchurch Hospital","all_specialties",14,8.96,64
"Apr-22","7A4FF","Whitchurch Hospital","all_specialties",14,10.22,73
"May-22","7A4FF","Whitchurch Hospital","all_specialties",14,9.74,69.5714
"Jun-22","7A4FF","Whitchurch Hospital","all_specialties",14,9.83,70.2143
"Jul-22","7A4FF","Whitchurch Hospital","all_specialties",14,10.45,74.6429
"Aug-22","7A4FF","Whitchurch Hospital","all_specialties",14,10.16,72.5714
"Sep-22","7A4FF","Whitchurch Hospital","all_specialties",14,8.55,61.0714
"Oct-22","7A4FF","Whitchurch Hospital","all_specialties",14,10.39,74.2143
"Nov-22","7A4FF","Whitchurch Hospital","all_specialties",14,12.4,88.5714
"Dec-22","7A4FF","Whitchurch Hospital","all_specialties",12.65,11.2,88.5375
"Jan-23","7A4FF","Whitchurch Hospital","all_specialties",14,10.84,77.4286
"Feb-23","7A4FF","Whitchurch Hospital","all_specialties",14,10.1,72.1429
"Mar-23","7A4FF","Whitchurch Hospital","all_specialties",14,9.3,66.4286
"Jan-22","7A4FF","Whitchurch Hospital","medical_acute",5.23,4.32,82.6004
"Feb-22","7A4FF","Whitchurch Hospital","medical_acute",8.14,6.82,83.7838
"Mar-22","7A4FF","Whitchurch Hospital","medical_acute",7.29,5.42,74.3484
"Apr-22","7A4FF","Whitchurch Hospital","medical_acute",5.87,4.74,80.7496
"May-22","7A4FF","Whitchurch Hospital","medical_acute",4.9,3.26,66.5306
"Jun-22","7A4FF","Whitchurch Hospital","medical_acute",3.57,2.43,68.0672
"Jul-22","7A4FF","Whitchurch Hospital","medical_acute",2.94,2.16,73.4694
"Aug-22","7A4FF","Whitchurch Hospital","medical_acute",3.37,2.73,81.0089
"Sep-22","7A4FF","Whitchurch Hospital","medical_acute",2.55,1.1,43.1373
"Oct-22","7A4FF","Whitchurch Hospital","medical_acute",2.16,0.94,43.5185
"Nov-22","7A4FF","Whitchurch Hospital","medical_acute",2,2,100
"Dec-22","7A4FF","Whitchurch Hospital","medical_acute",1.81,1.81,100
"Jan-23","7A4FF","Whitchurch Hospital","medical_acute",7.13,6.07,85.1332
"Feb-23","7A4FF","Whitchurch Hospital","medical_acute",6.65,5.29,79.5489
"Mar-23","7A4FF","Whitchurch Hospital","medical_acute",6.33,3.87,61.1374
"Jan-21","7A4FF","Whitchurch Hospital","mental_illness",14,0,0
"Feb-21","7A4FF","Whitchurch Hospital","mental_illness",14,0,0
"Mar-21","7A4FF","Whitchurch Hospital","mental_illness",14,7.74,55.2857
"Apr-21","7A4FF","Whitchurch Hospital","mental_illness",14,9.03,64.5
"May-21","7A4FF","Whitchurch Hospital","mental_illness",14,11.16,79.7143
"Jun-21","7A4FF","Whitchurch Hospital","mental_illness",14,9.9,70.7143
"Jul-21","7A4FF","Whitchurch Hospital","mental_illness",14,9.55,68.2143
"Aug-21","7A4FF","Whitchurch Hospital","mental_illness",14,10.84,77.4286
"Sep-21","7A4FF","Whitchurch Hospital","mental_illness",14,11.87,84.7857
"Oct-21","7A4FF","Whitchurch Hospital","mental_illness",14,9.45,67.5
"Nov-21","7A4FF","Whitchurch Hospital","mental_illness",14,12.43,88.7857
"Dec-21","7A4FF","Whitchurch Hospital","mental_illness",14,12.48,89.1429
"Jan-22","7A4FF","Whitchurch Hospital","mental_illness",8.78,6.52,74.2597
"Feb-22","7A4FF","Whitchurch Hospital","mental_illness",5.85,4.5,76.9231
"Mar-22","7A4FF","Whitchurch Hospital","mental_illness",6.71,3.54,52.7571
"Apr-22","7A4FF","Whitchurch Hospital","mental_illness",8.13,5.48,67.4047
"May-22","7A4FF","Whitchurch Hospital","mental_illness",9.1,6.48,71.2088
"Jun-22","7A4FF","Whitchurch Hospital","mental_illness",10.43,7.4,70.9492
"Jul-22","7A4FF","Whitchurch Hospital","mental_illness",11.06,8.29,74.9548
"Aug-22","7A4FF","Whitchurch Hospital","mental_illness",10.63,7.43,69.8965
"Sep-22","7A4FF","Whitchurch Hospital","mental_illness",11.45,7.45,65.0655
"Oct-22","7A4FF","Whitchurch Hospital","mental_illness",11.84,9.45,79.8142
"Nov-22","7A4FF","Whitchurch Hospital","mental_illness",12,10.4,86.6667
"Dec-22","7A4FF","Whitchurch Hospital","mental_illness",10.84,9.39,86.6236
"Jan-23","7A4FF","Whitchurch Hospital","mental_illness",6.87,4.77,69.4323
"Feb-23","7A4FF","Whitchurch Hospital","mental_illness",7.35,4.81,65.4422
"Mar-23","7A4FF","Whitchurch Hospital","mental_illness",7.67,5.43,70.7953
"Jan-21","7A2BL","Withybush General Hospital","all_specialties",198.5,161.510003,81.3652
"Feb-21","7A2BL","Withybush General Hospital","all_specialties",193.360001,155.470001,80.4044
"Mar-21","7A2BL","Withybush General Hospital","all_specialties",198,163.640001,82.6465
"Apr-21","7A2BL","Withybush General Hospital","all_specialties",205,162.499999,79.2683
"May-21","7A2BL","Withybush General Hospital","all_specialties",205,163.400001,79.7073
"Jun-21","7A2BL","Withybush General Hospital","all_specialties",212,180.02,84.9151
"Jul-21","7A2BL","Withybush General Hospital","all_specialties",210.830002,172.699999,81.9143
"Aug-21","7A2BL","Withybush General Hospital","all_specialties",212,175.000001,82.5472
"Sep-21","7A2BL","Withybush General Hospital","all_specialties",207.019997,173.699998,83.9049
"Oct-21","7A2BL","Withybush General Hospital","all_specialties",207,165.810001,80.1014
"Nov-21","7A2BL","Withybush General Hospital","all_specialties",211,170.200001,80.6635
"Dec-21","7A2BL","Withybush General Hospital","all_specialties",200.960003,178.430007,88.7888
"Jan-22","7A2BL","Withybush General Hospital","all_specialties",220.970001,184.74,83.6041
"Feb-22","7A2BL","Withybush General Hospital","all_specialties",201.050003,191.399995,95.2002
"Mar-22","7A2BL","Withybush General Hospital","all_specialties",225.470005,195.799999,86.8408
"Apr-22","7A2BL","Withybush General Hospital","all_specialties",251.62,191.13,75.9598
"May-22","7A2BL","Withybush General Hospital","all_specialties",273.19,198.33,72.5978
"Jun-22","7A2BL","Withybush General Hospital","all_specialties",224,197.46,88.1518
"Jul-22","7A2BL","Withybush General Hospital","all_specialties",229.64,190.19,82.8209
"Aug-22","7A2BL","Withybush General Hospital","all_specialties",251,197.19,78.5618
"Sep-22","7A2BL","Withybush General Hospital","all_specialties",227,197.69,87.0881
"Oct-22","7A2BL","Withybush General Hospital","all_specialties",229,202.7,88.5153
"Nov-22","7A2BL","Withybush General Hospital","all_specialties",240.86,207.03,85.9545
"Dec-22","7A2BL","Withybush General Hospital","all_specialties",224,198.33,88.5402
"Jan-23","7A2BL","Withybush General Hospital","all_specialties",239.9,190.07,79.2288
"Feb-23","7A2BL","Withybush General Hospital","all_specialties",245,190.03,77.5633
"Mar-23","7A2BL","Withybush General Hospital","all_specialties",232.8,192.06,82.5
"Jan-21","7A2BL","Withybush General Hospital","maternity",3,0,0
"Feb-21","7A2BL","Withybush General Hospital","maternity",3,0.04,1.3333
"Mar-21","7A2BL","Withybush General Hospital","maternity",3,0.03,1
"Apr-21","7A2BL","Withybush General Hospital","maternity",3,0,0
"May-21","7A2BL","Withybush General Hospital","maternity",3,0.1,3.3333
"Jun-21","7A2BL","Withybush General Hospital","maternity",3,0.03,1
"Jul-21","7A2BL","Withybush General Hospital","maternity",3,0.1,3.3333
"Aug-21","7A2BL","Withybush General Hospital","maternity",3,0.26,8.6667
"Sep-21","7A2BL","Withybush General Hospital","maternity",3,0.17,5.6667
"Oct-21","7A2BL","Withybush General Hospital","maternity",3,0.03,1
"Nov-21","7A2BL","Withybush General Hospital","maternity",3,0.07,2.3333
"Dec-21","7A2BL","Withybush General Hospital","maternity",3,0.06,2
"Jan-22","7A2BL","Withybush General Hospital","maternity",3,0.06,2
"Feb-22","7A2BL","Withybush General Hospital","maternity",3,0.07,2.3333
"Mar-22","7A2BL","Withybush General Hospital","maternity",3,0.1,3.3333
"Apr-22","7A2BL","Withybush General Hospital","maternity",3,0.1,3.3333
"Jun-22","7A2BL","Withybush General Hospital","maternity",3,0.03,1
"Jul-22","7A2BL","Withybush General Hospital","maternity",3,0.06,2
"Aug-22","7A2BL","Withybush General Hospital","maternity",3,0.03,1
"Sep-22","7A2BL","Withybush General Hospital","maternity",3,0.06,2
"Oct-22","7A2BL","Withybush General Hospital","maternity",3,0.19,6.3333
"Nov-22","7A2BL","Withybush General Hospital","maternity",3,0.04,1.3333
"Dec-22","7A2BL","Withybush General Hospital","maternity",3,0.06,2
"Jan-23","7A2BL","Withybush General Hospital","maternity",3,0.1,3.3333
"Feb-23","7A2BL","Withybush General Hospital","maternity",3,0.06,2
"Mar-23","7A2BL","Withybush General Hospital","maternity",3,0.03,1
"Jan-21","7A2BL","Withybush General Hospital","medical_acute",139,125.800003,90.5036
"Feb-21","7A2BL","Withybush General Hospital","medical_acute",135,121.430001,89.9481
"Mar-21","7A2BL","Withybush General Hospital","medical_acute",135,129.030001,95.5778
"Apr-21","7A2BL","Withybush General Hospital","medical_acute",142,123.329998,86.8521
"May-21","7A2BL","Withybush General Hospital","medical_acute",142,125.290001,88.2324
"Jun-21","7A2BL","Withybush General Hospital","medical_acute",140,132.33,94.5214
"Jul-21","7A2BL","Withybush General Hospital","medical_acute",140,127.089998,90.7786
"Aug-21","7A2BL","Withybush General Hospital","medical_acute",140,130.490001,93.2071
"Sep-21","7A2BL","Withybush General Hospital","medical_acute",137.699997,133.439998,96.9063
"Oct-21","7A2BL","Withybush General Hospital","medical_acute",128,124,96.875
"Nov-21","7A2BL","Withybush General Hospital","medical_acute",132,128,96.9697
"Dec-21","7A2BL","Withybush General Hospital","medical_acute",144.800003,138.460007,95.6215
"Jan-22","7A2BL","Withybush General Hospital","medical_acute",143.800003,143,99.4437
"Feb-22","7A2BL","Withybush General Hospital","medical_acute",148.300003,144.179993,97.2218
"Mar-22","7A2BL","Withybush General Hospital","medical_acute",156.600006,152.099998,97.1264
"Apr-22","7A2BL","Withybush General Hospital","medical_acute",181,142.58,78.7735
"May-22","7A2BL","Withybush General Hospital","medical_acute",205,145.75,71.0976
"Jun-22","7A2BL","Withybush General Hospital","medical_acute",146,145.93,99.9521
"Jul-22","7A2BL","Withybush General Hospital","medical_acute",162,148.26,91.5185
"Aug-22","7A2BL","Withybush General Hospital","medical_acute",170,151.4,89.0588
"Sep-22","7A2BL","Withybush General Hospital","medical_acute",158,153.53,97.1709
"Oct-22","7A2BL","Withybush General Hospital","medical_acute",160,154.1,96.3125
"Nov-22","7A2BL","Withybush General Hospital","medical_acute",170,160.92,94.6588
"Dec-22","7A2BL","Withybush General Hospital","medical_acute",155,148.5,95.8065
"Jan-23","7A2BL","Withybush General Hospital","medical_acute",171,144.8,84.6784
"Feb-23","7A2BL","Withybush General Hospital","medical_acute",173,142.7,82.4855
"Mar-23","7A2BL","Withybush General Hospital","medical_acute",161,142.26,88.3602
"Jan-21","7A2BL","Withybush General Hospital","surgical_acute",56.5,35.71,63.2035
"Feb-21","7A2BL","Withybush General Hospital","surgical_acute",55.360001,34,61.4162
"Mar-21","7A2BL","Withybush General Hospital","surgical_acute",60,34.58,57.6333
"Apr-21","7A2BL","Withybush General Hospital","surgical_acute",60,39.17,65.2833
"May-21","7A2BL","Withybush General Hospital","surgical_acute",60,38.01,63.35
"Jun-21","7A2BL","Withybush General Hospital","surgical_acute",69,47.66,69.0725
"Jul-21","7A2BL","Withybush General Hospital","surgical_acute",67.830002,45.51,67.0942
"Aug-21","7A2BL","Withybush General Hospital","surgical_acute",69,44.25,64.1304
"Sep-21","7A2BL","Withybush General Hospital","surgical_acute",66.32,40.09,60.4493
"Oct-21","7A2BL","Withybush General Hospital","surgical_acute",76,41.780001,54.9737
"Nov-21","7A2BL","Withybush General Hospital","surgical_acute",76,42.130001,55.4342
"Dec-21","7A2BL","Withybush General Hospital","surgical_acute",53.16,39.91,75.0752
"Jan-22","7A2BL","Withybush General Hospital","surgical_acute",74.169998,41.68,56.1952
"Feb-22","7A2BL","Withybush General Hospital","surgical_acute",49.75,47.150002,94.7739
"Mar-22","7A2BL","Withybush General Hospital","surgical_acute",65.869999,43.6,66.191
"Apr-22","7A2BL","Withybush General Hospital","surgical_acute",67.62,48.45,71.6504
"May-22","7A2BL","Withybush General Hospital","surgical_acute",68.19,52.58,77.1081
"Jun-22","7A2BL","Withybush General Hospital","surgical_acute",75,51.5,68.6667
"Jul-22","7A2BL","Withybush General Hospital","surgical_acute",64.64,41.87,64.7741
"Aug-22","7A2BL","Withybush General Hospital","surgical_acute",78,45.76,58.6667
"Sep-22","7A2BL","Withybush General Hospital","surgical_acute",66,44.1,66.8182
"Oct-22","7A2BL","Withybush General Hospital","surgical_acute",66,48.41,73.3485
"Nov-22","7A2BL","Withybush General Hospital","surgical_acute",67.86,46.07,67.8898
"Dec-22","7A2BL","Withybush General Hospital","surgical_acute",66,49.77,75.4091
"Jan-23","7A2BL","Withybush General Hospital","surgical_acute",65.9,45.17,68.5432
"Feb-23","7A2BL","Withybush General Hospital","surgical_acute",69,47.27,68.5072
"Mar-23","7A2BL","Withybush General Hospital","surgical_acute",68.8,49.77,72.3401
"Jan-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,7.58,94.75
"Feb-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,7.25,90.625
"Mar-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Apr-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"May-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Jun-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Jul-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Aug-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Sep-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Oct-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,7.9,98.75
"Nov-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,7.53,94.125
"Dec-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,5.97,74.625
"Jan-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,5.71,71.375
"Feb-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,6.86,85.75
"Mar-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,7.58,94.75
"Apr-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"May-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Jun-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,7.26,90.75
"Jul-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,7.03,87.875
"Aug-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Sep-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Oct-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,8,100
"Nov-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,7.39,92.375
"Dec-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",7.23,6.68,92.3928
"Jan-23","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8.47,8.47,100
"Feb-23","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",9.91,9.91,100
"Mar-23","7A4FW","Wordsworth Mental Health Rehabilitation Unit","all_specialties",8,6,75
"Jun-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",0.73,0.73,100
"Jul-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",1.13,1.13,100
"Aug-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",1,1,100
"Sep-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",1,1,100
"Oct-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",1,1,100
"Nov-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",0.75,0.75,100
"Dec-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",0.68,0.68,100
"Jan-23","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",1,1,100
"Feb-23","7A4FW","Wordsworth Mental Health Rehabilitation Unit","medical_acute",0.26,0.26,100
"Jan-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,7.58,94.75
"Feb-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,7.25,90.625
"Mar-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"Apr-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"May-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"Jun-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"Jul-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"Aug-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"Sep-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"Oct-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,7.9,98.75
"Nov-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,7.53,94.125
"Dec-21","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,5.97,74.625
"Jan-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,5.71,71.375
"Feb-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,6.86,85.75
"Mar-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,7.58,94.75
"Apr-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"May-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,8,100
"Jun-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",7.27,6.53,89.8212
"Jul-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",6.87,5.9,85.8806
"Aug-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",7,7,100
"Sep-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",7,7,100
"Oct-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",7,7,100
"Nov-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",7.25,6.64,91.5862
"Dec-22","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",6.55,6,91.6031
"Jan-23","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",7.47,7.47,100
"Feb-23","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",9.65,9.65,100
"Mar-23","7A4FW","Wordsworth Mental Health Rehabilitation Unit","mental_illness",8,6,75
"Jan-21","7A1A4","Wrexham Maelor Hospital","all_specialties",513.750001,428.549997,83.4161
"Feb-21","7A1A4","Wrexham Maelor Hospital","all_specialties",539.8,430.900005,79.8259
"Mar-21","7A1A4","Wrexham Maelor Hospital","all_specialties",543.700003,457.400001,84.1273
"Apr-21","7A1A4","Wrexham Maelor Hospital","all_specialties",548.99999,459.799996,83.7523
"May-21","7A1A4","Wrexham Maelor Hospital","all_specialties",547.400001,476.099997,86.9748
"Jun-21","7A1A4","Wrexham Maelor Hospital","all_specialties",549.499997,478.800002,87.1338
"Jul-21","7A1A4","Wrexham Maelor Hospital","all_specialties",576.300003,457.800008,79.4378
"Aug-21","7A1A4","Wrexham Maelor Hospital","all_specialties",557.499998,480.699996,86.2242
"Sep-21","7A1A4","Wrexham Maelor Hospital","all_specialties",558.999996,495.610001,88.6601
"Oct-21","7A1A4","Wrexham Maelor Hospital","all_specialties",543.700003,494.899996,91.0245
"Nov-21","7A1A4","Wrexham Maelor Hospital","all_specialties",555.419999,507.699999,91.4083
"Dec-21","7A1A4","Wrexham Maelor Hospital","all_specialties",599.199997,507.049998,84.6212
"Jan-22","7A1A4","Wrexham Maelor Hospital","all_specialties",595.100002,495.000002,83.1793
"Feb-22","7A1A4","Wrexham Maelor Hospital","all_specialties",602.500001,497.8,82.6224
"Mar-22","7A1A4","Wrexham Maelor Hospital","all_specialties",575.7,503.199994,87.4066
"Apr-22","7A1A4","Wrexham Maelor Hospital","all_specialties",616.5,548.3,88.9376
"May-22","7A1A4","Wrexham Maelor Hospital","all_specialties",606.8,538.4,88.7278
"Jun-22","7A1A4","Wrexham Maelor Hospital","all_specialties",609.05,502.6,82.522
"Jul-22","7A1A4","Wrexham Maelor Hospital","all_specialties",617.9,529.9,85.7582
"Aug-22","7A1A4","Wrexham Maelor Hospital","all_specialties",619.4,524.1,84.6141
"Sep-22","7A1A4","Wrexham Maelor Hospital","all_specialties",625.7,537.7,85.9358
"Oct-22","7A1A4","Wrexham Maelor Hospital","all_specialties",619.4,523.9,84.5819
"Nov-22","7A1A4","Wrexham Maelor Hospital","all_specialties",588.3,469.7,79.8402
"Dec-22","7A1A4","Wrexham Maelor Hospital","all_specialties",618.5,516.1,83.4438
"Jan-23","7A1A4","Wrexham Maelor Hospital","all_specialties",581.7,482.4,82.9293
"Feb-23","7A1A4","Wrexham Maelor Hospital","all_specialties",597.2,524.6,87.8433
"Mar-23","7A1A4","Wrexham Maelor Hospital","all_specialties",607.1,520.4,85.719
"Jan-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",63.599998,63.599998,100
"Feb-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",78.900002,78.900002,100
"Mar-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",85.900002,85.900002,100
"Apr-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",82.599998,82.599998,100
"May-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",82.900002,82.900002,100
"Jun-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",87.599998,87.599998,100
"Jul-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",89.800003,89.800003,100
"Aug-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",71.5,71.5,100
"Sep-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",72.599998,72.599998,100
"Oct-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",79.099998,79.099998,100
"Nov-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",84,84,100
"Dec-21","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",87.900002,87.900002,100
"Jan-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",79.900002,79.900002,100
"Feb-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",59.900002,59.900002,100
"Mar-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",54,50.299999,93.1481
"Apr-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",61.1,60,98.1997
"May-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",66.5,66,99.2481
