"icb22_code","icb22_name","year","sub_domain","value"
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2016,"access_to_green_space",106.7
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2016,"access_to_services",92.3
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2016,"crime",99
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2016,"economic_and_working_conditions",102.2
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2016,"living_conditions",107.6
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"difficulties_in_daily_life",110.8
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"mental_health",106.7
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"mortality",113
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"personal_well_being",105.1
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"physical_health_conditions",101.4
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"behavioural_risk_factors",111.6
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"children_and_young_people",117.3
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"physiological_risk_factors",117.8
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"protective_measures",88.8
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"access_to_green_space",101.4
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"access_to_services",98.2
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"crime",107.7
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"economic_and_working_conditions",119.4
"E54000052","NHS Surrey Heartlands Integrated Care Board",2016,"living_conditions",97.3
"E54000053","NHS Sussex Integrated Care Board",2016,"difficulties_in_daily_life",95.4
"E54000053","NHS Sussex Integrated Care Board",2016,"mental_health",94.2
"E54000053","NHS Sussex Integrated Care Board",2016,"mortality",106.9
"E54000053","NHS Sussex Integrated Care Board",2016,"personal_well_being",100.9
"E54000053","NHS Sussex Integrated Care Board",2016,"physical_health_conditions",96.1
"E54000053","NHS Sussex Integrated Care Board",2016,"behavioural_risk_factors",112.3
"E54000053","NHS Sussex Integrated Care Board",2016,"children_and_young_people",107
"E54000053","NHS Sussex Integrated Care Board",2016,"physiological_risk_factors",108.1
"E54000053","NHS Sussex Integrated Care Board",2016,"protective_measures",103
"E54000053","NHS Sussex Integrated Care Board",2016,"access_to_green_space",100.4
"E54000053","NHS Sussex Integrated Care Board",2016,"access_to_services",100.8
"E54000053","NHS Sussex Integrated Care Board",2016,"crime",103.9
"E54000053","NHS Sussex Integrated Care Board",2016,"economic_and_working_conditions",106.6
"E54000053","NHS Sussex Integrated Care Board",2016,"living_conditions",96.7
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"difficulties_in_daily_life",96.9
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"mental_health",96
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"mortality",93.3
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"personal_well_being",100.2
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"physical_health_conditions",100.3
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"behavioural_risk_factors",92.1
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"children_and_young_people",96.9
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"physiological_risk_factors",94.2
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"protective_measures",100.1
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"access_to_green_space",96.9
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"access_to_services",103.6
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"crime",88.5
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"economic_and_working_conditions",92.2
"E54000054","NHS West Yorkshire Integrated Care Board",2016,"living_conditions",99.9
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"difficulties_in_daily_life",102.3
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"mental_health",98.6
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"mortality",90.4
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"personal_well_being",99.1
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"physical_health_conditions",86.7
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"behavioural_risk_factors",93.8
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"children_and_young_people",96.7
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"physiological_risk_factors",87.8
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"protective_measures",90.8
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"access_to_green_space",95.8
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"access_to_services",102.2
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"crime",92.4
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"economic_and_working_conditions",85.4
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2016,"living_conditions",92.8
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"difficulties_in_daily_life",101.7
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"mental_health",101
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"mortality",107.1
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"personal_well_being",101.3
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"physical_health_conditions",100.2
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"behavioural_risk_factors",105.4
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"children_and_young_people",107.6
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"physiological_risk_factors",107.2
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"protective_measures",101.4
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"access_to_green_space",105.6
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"access_to_services",94.3
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"crime",99.8
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"economic_and_working_conditions",106.9
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2016,"living_conditions",102.9
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"difficulties_in_daily_life",91.3
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"mental_health",97.3
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"mortality",87.1
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"personal_well_being",95.5
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"physical_health_conditions",103.7
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"behavioural_risk_factors",90
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"children_and_young_people",97.9
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"physiological_risk_factors",94.1
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"protective_measures",98.3
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"access_to_green_space",100.8
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"access_to_services",107.7
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"crime",91
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"economic_and_working_conditions",92.8
"E54000057","NHS Greater Manchester Integrated Care Board",2016,"living_conditions",100.1
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"difficulties_in_daily_life",99.6
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"mental_health",95.7
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"mortality",97.8
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"personal_well_being",103.6
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"physical_health_conditions",98.8
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"behavioural_risk_factors",106.2
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"children_and_young_people",103.7
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"physiological_risk_factors",98.9
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"protective_measures",109.9
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"access_to_green_space",107.4
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"access_to_services",98.7
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"crime",106
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"economic_and_working_conditions",101.1
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2016,"living_conditions",104.6
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"difficulties_in_daily_life",112.8
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"mental_health",94.9
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"mortality",100.1
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"personal_well_being",106.7
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"physical_health_conditions",89.8
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"behavioural_risk_factors",98.4
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"children_and_young_people",104.2
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"physiological_risk_factors",101
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"protective_measures",102
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"access_to_green_space",104.9
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"access_to_services",90.8
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"crime",93.3
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"economic_and_working_conditions",100.1
"E54000059","NHS Northamptonshire Integrated Care Board",2016,"living_conditions",102.2
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"difficulties_in_daily_life",95.9
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"mental_health",100.9
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"mortality",95.1
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"personal_well_being",100.5
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"physical_health_conditions",98.4
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"behavioural_risk_factors",99.8
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"children_and_young_people",99.8
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"physiological_risk_factors",98.1
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"protective_measures",105.7
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"access_to_green_space",103.7
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"access_to_services",100.3
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"crime",96.5
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"economic_and_working_conditions",95.2
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2016,"living_conditions",101.7
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"difficulties_in_daily_life",93.6
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"mental_health",96.8
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"mortality",94
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"personal_well_being",96.4
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"physical_health_conditions",100
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"behavioural_risk_factors",92.5
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"children_and_young_people",95.7
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"physiological_risk_factors",93.5
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"protective_measures",106.3
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"access_to_green_space",104.8
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"access_to_services",102.6
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"crime",90.1
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"economic_and_working_conditions",92.5
"E54000061","NHS South Yorkshire Integrated Care Board",2016,"living_conditions",103
"E54000062","NHS Black Country Integrated Care Board",2016,"difficulties_in_daily_life",93.8
"E54000062","NHS Black Country Integrated Care Board",2016,"mental_health",102.5
"E54000062","NHS Black Country Integrated Care Board",2016,"mortality",89.2
"E54000062","NHS Black Country Integrated Care Board",2016,"personal_well_being",91.2
"E54000062","NHS Black Country Integrated Care Board",2016,"physical_health_conditions",104.8
"E54000062","NHS Black Country Integrated Care Board",2016,"behavioural_risk_factors",88.5
"E54000062","NHS Black Country Integrated Care Board",2016,"children_and_young_people",93.4
"E54000062","NHS Black Country Integrated Care Board",2016,"physiological_risk_factors",81.8
"E54000062","NHS Black Country Integrated Care Board",2016,"protective_measures",99
"E54000062","NHS Black Country Integrated Care Board",2016,"access_to_green_space",105.2
"E54000062","NHS Black Country Integrated Care Board",2016,"access_to_services",106.9
"E54000062","NHS Black Country Integrated Care Board",2016,"crime",95.9
"E54000062","NHS Black Country Integrated Care Board",2016,"economic_and_working_conditions",85.7
"E54000062","NHS Black Country Integrated Care Board",2016,"living_conditions",94
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"difficulties_in_daily_life",92.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"mental_health",93.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"mortality",92.4
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"personal_well_being",96.5
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"physical_health_conditions",96.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"behavioural_risk_factors",93.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"children_and_young_people",94.7
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"physiological_risk_factors",97.7
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"protective_measures",98.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"access_to_green_space",104.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"access_to_services",101.9
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"crime",99.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"economic_and_working_conditions",98.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2015,"living_conditions",106.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"difficulties_in_daily_life",97.8
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"mental_health",100.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"mortality",95.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"personal_well_being",103.8
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"physical_health_conditions",102.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"behavioural_risk_factors",96.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"children_and_young_people",100.8
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"physiological_risk_factors",94.5
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"protective_measures",107.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"access_to_green_space",108.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"access_to_services",97
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"crime",102.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"economic_and_working_conditions",101.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2015,"living_conditions",104.4
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"difficulties_in_daily_life",99.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"mental_health",102.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"mortality",100.3
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"personal_well_being",104.1
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"physical_health_conditions",98.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"behavioural_risk_factors",107.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"children_and_young_people",100.7
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"physiological_risk_factors",101.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"protective_measures",108.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"access_to_green_space",103
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"access_to_services",86.4
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"crime",103.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"economic_and_working_conditions",103.6
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2015,"living_conditions",111.3
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"difficulties_in_daily_life",101.2
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"mental_health",99.3
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"mortality",101.1
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"personal_well_being",109
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"physical_health_conditions",96.7
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"behavioural_risk_factors",102
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"children_and_young_people",101
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"physiological_risk_factors",98.4
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"protective_measures",102.7
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"access_to_green_space",109.2
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"access_to_services",84.7
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"crime",108.4
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"economic_and_working_conditions",98
"E54000013","NHS Lincolnshire Integrated Care Board",2015,"living_conditions",108.7
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"difficulties_in_daily_life",102.1
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"mental_health",104.6
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"mortality",100.3
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"personal_well_being",102.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"physical_health_conditions",98.4
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"behavioural_risk_factors",97.6
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"children_and_young_people",97.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"physiological_risk_factors",101.4
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"protective_measures",108
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"access_to_green_space",102
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"access_to_services",97.9
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"crime",101.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"economic_and_working_conditions",101.7
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2015,"living_conditions",102.4
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"difficulties_in_daily_life",102.1
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"mental_health",96.5
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"mortality",99.5
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"personal_well_being",103.5
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"physical_health_conditions",101.3
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"behavioural_risk_factors",102.6
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"children_and_young_people",100.6
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"physiological_risk_factors",101
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"protective_measures",106.5
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"access_to_green_space",100
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"access_to_services",99.1
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"crime",100.7
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"economic_and_working_conditions",103.9
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2015,"living_conditions",98.4
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"difficulties_in_daily_life",102.5
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"mental_health",100.5
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"mortality",103.8
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"personal_well_being",105.6
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"physical_health_conditions",101.8
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"behavioural_risk_factors",105.7
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"children_and_young_people",105.2
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"physiological_risk_factors",101.4
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"protective_measures",108
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"access_to_green_space",104.4
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"access_to_services",87.6
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"crime",101.7
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"economic_and_working_conditions",104.8
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2015,"living_conditions",106.5
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"difficulties_in_daily_life",97.9
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"mental_health",94.6
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"mortality",105
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"personal_well_being",106.6
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"physical_health_conditions",93.7
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"behavioural_risk_factors",101.8
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"children_and_young_people",97.5
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"physiological_risk_factors",99.8
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"protective_measures",108.2
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"access_to_green_space",105.6
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"access_to_services",85.1
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"crime",108.5
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"economic_and_working_conditions",101.4
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2015,"living_conditions",107.4
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"difficulties_in_daily_life",98.9
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"mental_health",96.9
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"mortality",104.9
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"personal_well_being",100.3
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"physical_health_conditions",94.8
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"behavioural_risk_factors",99.9
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"children_and_young_people",101.9
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"physiological_risk_factors",104.3
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"protective_measures",104.5
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"access_to_green_space",104.6
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"access_to_services",89.4
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"crime",100.4
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"economic_and_working_conditions",103.5
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2015,"living_conditions",102.7
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"difficulties_in_daily_life",104.2
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"mental_health",108.7
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"mortality",101.7
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"personal_well_being",99.2
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"physical_health_conditions",102.3
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"behavioural_risk_factors",99.7
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"children_and_young_people",98.1
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"physiological_risk_factors",101.1
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"protective_measures",101.6
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"access_to_green_space",99.9
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"access_to_services",97.7
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"crime",97.5
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"economic_and_working_conditions",99.5
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2015,"living_conditions",97.4
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"difficulties_in_daily_life",109.5
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"mental_health",113.2
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"mortality",108.6
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"personal_well_being",105.2
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"physical_health_conditions",99.9
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"behavioural_risk_factors",107
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"children_and_young_people",109
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"physiological_risk_factors",109.8
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"protective_measures",104.6
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"access_to_green_space",93.5
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"access_to_services",96.8
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"crime",104
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"economic_and_working_conditions",110.6
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2015,"living_conditions",99.2
"E54000026","NHS Mid and South Essex Integrated Care Board",2015,"difficulties_in_daily_life",94.2
"E54000026","NHS Mid and South Essex Integrated Care Board",2015,"mental_health",108.4
"E54000026","NHS Mid and South Essex Integrated Care Board",2015,"mortality",103.3
"E54000026","NHS Mid and South Essex Integrated Care Board",2015,"personal_well_being",105.8
