"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"South East",2019-04-01,2019,"Apr","Cardiothoracic Surgery",422,0
"South East",2019-04-01,2019,"Apr","Dermatology",8392,6
"South East",2019-04-01,2019,"Apr","Ear, Nose & Throat (ENT)",29100,46
"South East",2019-04-01,2019,"Apr","Gastroenterology",15798,6
"South East",2019-04-01,2019,"Apr","General Medicine",926,0
"South East",2019-04-01,2019,"Apr","General Surgery",28884,90
"South East",2019-04-01,2019,"Apr","Geriatric Medicine",414,0
"South East",2019-04-01,2019,"Apr","Gynaecology",21856,54
"South East",2019-04-01,2019,"Apr","Neurology",8806,8
"South East",2019-04-01,2019,"Apr","Neurosurgery",2378,0
"South East",2019-04-01,2019,"Apr","Ophthalmology",46004,30
"South East",2019-04-01,2019,"Apr","Oral Surgery",16028,128
"South East",2019-04-01,2019,"Apr","Other",40066,62
"South East",2019-04-01,2019,"Apr","Plastic Surgery",5874,156
"South East",2019-04-01,2019,"Apr","Rheumatology",4226,4
"South East",2019-04-01,2019,"Apr","Thoracic Medicine",2592,8
"South East",2019-04-01,2019,"Apr","Total",318840,792
"South East",2019-04-01,2019,"Apr","Trauma & Orthopaedics",58986,54
"South East",2019-04-01,2019,"Apr","Urology",20754,130
"South West",2019-04-01,2019,"Apr","Cardiology",11934,126
"South West",2019-04-01,2019,"Apr","Cardiothoracic Surgery",1420,8
"South West",2019-04-01,2019,"Apr","Dermatology",7178,10
"South West",2019-04-01,2019,"Apr","Ear, Nose & Throat (ENT)",18006,110
"South West",2019-04-01,2019,"Apr","Gastroenterology",7710,24
"South West",2019-04-01,2019,"Apr","General Medicine",678,0
"South West",2019-04-01,2019,"Apr","General Surgery",16944,168
"South West",2019-04-01,2019,"Apr","Geriatric Medicine",338,2
"South West",2019-04-01,2019,"Apr","Gynaecology",15020,54
"South West",2019-04-01,2019,"Apr","Neurology",6448,24
"South West",2019-04-01,2019,"Apr","Neurosurgery",2892,62
"South West",2019-04-01,2019,"Apr","Ophthalmology",33296,40
"South West",2019-04-01,2019,"Apr","Oral Surgery",13106,26
"South West",2019-04-01,2019,"Apr","Other",36982,760
"South West",2019-04-01,2019,"Apr","Plastic Surgery",3634,70
"South West",2019-04-01,2019,"Apr","Rheumatology",2818,4
"South West",2019-04-01,2019,"Apr","Thoracic Medicine",3336,10
"South West",2019-04-01,2019,"Apr","Total",245732,2034
"South West",2019-04-01,2019,"Apr","Trauma & Orthopaedics",49252,456
"South West",2019-04-01,2019,"Apr","Urology",14740,80
"East of England",2019-08-01,2019,"Aug","Cardiology",3621,13
"East of England",2019-08-01,2019,"Aug","Cardiothoracic Surgery",526,0
"East of England",2019-08-01,2019,"Aug","Dermatology",7138,1
"East of England",2019-08-01,2019,"Aug","Ear, Nose & Throat (ENT)",8145,16
"East of England",2019-08-01,2019,"Aug","Gastroenterology",3624,17
"East of England",2019-08-01,2019,"Aug","General Medicine",621,12
"East of England",2019-08-01,2019,"Aug","General Surgery",10072,18
"East of England",2019-08-01,2019,"Aug","Geriatric Medicine",150,0
"East of England",2019-08-01,2019,"Aug","Gynaecology",7721,14
"East of England",2019-08-01,2019,"Aug","Neurology",2734,5
"East of England",2019-08-01,2019,"Aug","Neurosurgery",162,0
"East of England",2019-08-01,2019,"Aug","Ophthalmology",12442,15
"East of England",2019-08-01,2019,"Aug","Oral Surgery",7619,4
"East of England",2019-08-01,2019,"Aug","Other",14371,18
"East of England",2019-08-01,2019,"Aug","Plastic Surgery",2067,1
"East of England",2019-08-01,2019,"Aug","Rheumatology",1435,1
"East of England",2019-08-01,2019,"Aug","Thoracic Medicine",1878,11
"East of England",2019-08-01,2019,"Aug","Total",115811,254
"East of England",2019-08-01,2019,"Aug","Trauma & Orthopaedics",21757,49
"East of England",2019-08-01,2019,"Aug","Urology",9728,59
"London",2019-08-01,2019,"Aug","Cardiology",7858,19
"London",2019-08-01,2019,"Aug","Cardiothoracic Surgery",449,1
"London",2019-08-01,2019,"Aug","Dermatology",6265,8
"London",2019-08-01,2019,"Aug","Ear, Nose & Throat (ENT)",16886,54
"London",2019-08-01,2019,"Aug","Gastroenterology",8000,61
"London",2019-08-01,2019,"Aug","General Medicine",669,0
"London",2019-08-01,2019,"Aug","General Surgery",16909,141
"London",2019-08-01,2019,"Aug","Geriatric Medicine",190,2
"London",2019-08-01,2019,"Aug","Gynaecology",14014,59
"London",2019-08-01,2019,"Aug","Neurology",5750,7
"London",2019-08-01,2019,"Aug","Neurosurgery",2959,14
"London",2019-08-01,2019,"Aug","Ophthalmology",13590,34
"London",2019-08-01,2019,"Aug","Oral Surgery",10630,29
"London",2019-08-01,2019,"Aug","Other",53245,350
"London",2019-08-01,2019,"Aug","Plastic Surgery",2756,17
"London",2019-08-01,2019,"Aug","Rheumatology",2915,1
"London",2019-08-01,2019,"Aug","Thoracic Medicine",2895,16
"London",2019-08-01,2019,"Aug","Total",198732,1144
"London",2019-08-01,2019,"Aug","Trauma & Orthopaedics",22762,316
"London",2019-08-01,2019,"Aug","Urology",9990,15
"Midlands",2019-08-01,2019,"Aug","Cardiology",7511,10
"Midlands",2019-08-01,2019,"Aug","Cardiothoracic Surgery",270,0
"Midlands",2019-08-01,2019,"Aug","Dermatology",6905,4
"Midlands",2019-08-01,2019,"Aug","Ear, Nose & Throat (ENT)",14917,5
"Midlands",2019-08-01,2019,"Aug","Gastroenterology",6663,4
"Midlands",2019-08-01,2019,"Aug","General Medicine",672,0
"Midlands",2019-08-01,2019,"Aug","General Surgery",15654,18
"Midlands",2019-08-01,2019,"Aug","Geriatric Medicine",230,0
"Midlands",2019-08-01,2019,"Aug","Gynaecology",10077,2
"Midlands",2019-08-01,2019,"Aug","Neurology",6678,3
"Midlands",2019-08-01,2019,"Aug","Neurosurgery",2199,0
"Midlands",2019-08-01,2019,"Aug","Ophthalmology",24418,11
"Midlands",2019-08-01,2019,"Aug","Oral Surgery",10004,0
"Midlands",2019-08-01,2019,"Aug","Other",31122,39
"Midlands",2019-08-01,2019,"Aug","Plastic Surgery",1993,2
"Midlands",2019-08-01,2019,"Aug","Rheumatology",2475,1
"Midlands",2019-08-01,2019,"Aug","Thoracic Medicine",4433,11
"Midlands",2019-08-01,2019,"Aug","Total",187079,320
"Midlands",2019-08-01,2019,"Aug","Trauma & Orthopaedics",27088,197
"Midlands",2019-08-01,2019,"Aug","Urology",13770,13
"North East and Yorkshire",2019-08-01,2019,"Aug","Cardiology",5710,4
"North East and Yorkshire",2019-08-01,2019,"Aug","Cardiothoracic Surgery",340,0
"North East and Yorkshire",2019-08-01,2019,"Aug","Dermatology",5456,1
"North East and Yorkshire",2019-08-01,2019,"Aug","Ear, Nose & Throat (ENT)",14653,29
"North East and Yorkshire",2019-08-01,2019,"Aug","Gastroenterology",4275,4
"North East and Yorkshire",2019-08-01,2019,"Aug","General Medicine",1134,8
"North East and Yorkshire",2019-08-01,2019,"Aug","General Surgery",13040,20
"North East and Yorkshire",2019-08-01,2019,"Aug","Geriatric Medicine",273,0
"North East and Yorkshire",2019-08-01,2019,"Aug","Gynaecology",8986,7
"North East and Yorkshire",2019-08-01,2019,"Aug","Neurology",3508,0
"North East and Yorkshire",2019-08-01,2019,"Aug","Neurosurgery",890,9
"North East and Yorkshire",2019-08-01,2019,"Aug","Ophthalmology",22240,12
"North East and Yorkshire",2019-08-01,2019,"Aug","Oral Surgery",7509,5
"North East and Yorkshire",2019-08-01,2019,"Aug","Other",24754,41
"North East and Yorkshire",2019-08-01,2019,"Aug","Plastic Surgery",5150,9
"North East and Yorkshire",2019-08-01,2019,"Aug","Rheumatology",2995,2
"North East and Yorkshire",2019-08-01,2019,"Aug","Thoracic Medicine",2564,0
"North East and Yorkshire",2019-08-01,2019,"Aug","Total",159756,304
"North East and Yorkshire",2019-08-01,2019,"Aug","Trauma & Orthopaedics",26953,142
"North East and Yorkshire",2019-08-01,2019,"Aug","Urology",9326,11
"North West",2019-08-01,2019,"Aug","Cardiology",4603,3
"North West",2019-08-01,2019,"Aug","Cardiothoracic Surgery",832,0
"North West",2019-08-01,2019,"Aug","Dermatology",5484,1
"North West",2019-08-01,2019,"Aug","Ear, Nose & Throat (ENT)",11153,9
"North West",2019-08-01,2019,"Aug","Gastroenterology",5481,4
"North West",2019-08-01,2019,"Aug","General Medicine",2015,0
"North West",2019-08-01,2019,"Aug","General Surgery",15323,23
"North West",2019-08-01,2019,"Aug","Geriatric Medicine",169,0
"North West",2019-08-01,2019,"Aug","Gynaecology",11273,16
"North West",2019-08-01,2019,"Aug","Neurology",4036,0
"North West",2019-08-01,2019,"Aug","Neurosurgery",2512,0
"North West",2019-08-01,2019,"Aug","Ophthalmology",17920,8
"North West",2019-08-01,2019,"Aug","Oral Surgery",12107,15
"North West",2019-08-01,2019,"Aug","Other",25740,8
"North West",2019-08-01,2019,"Aug","Plastic Surgery",3755,7
"North West",2019-08-01,2019,"Aug","Rheumatology",1857,1
"North West",2019-08-01,2019,"Aug","Thoracic Medicine",2076,1
"North West",2019-08-01,2019,"Aug","Total",155714,112
"North West",2019-08-01,2019,"Aug","Trauma & Orthopaedics",20434,6
"North West",2019-08-01,2019,"Aug","Urology",8944,10
"South East",2019-08-01,2019,"Aug","Cardiology",9038,4
"South East",2019-08-01,2019,"Aug","Cardiothoracic Surgery",414,0
"South East",2019-08-01,2019,"Aug","Dermatology",11068,4
"South East",2019-08-01,2019,"Aug","Ear, Nose & Throat (ENT)",35882,26
"South East",2019-08-01,2019,"Aug","Gastroenterology",16708,38
"South East",2019-08-01,2019,"Aug","General Medicine",1034,0
"South East",2019-08-01,2019,"Aug","General Surgery",30280,166
"South East",2019-08-01,2019,"Aug","Geriatric Medicine",340,0
"South East",2019-08-01,2019,"Aug","Gynaecology",21998,36
"South East",2019-08-01,2019,"Aug","Neurology",9972,2
"South East",2019-08-01,2019,"Aug","Neurosurgery",2382,36
"South East",2019-08-01,2019,"Aug","Ophthalmology",53602,66
"South East",2019-08-01,2019,"Aug","Oral Surgery",16590,58
"South East",2019-08-01,2019,"Aug","Other",42426,36
"South East",2019-08-01,2019,"Aug","Plastic Surgery",5736,114
"South East",2019-08-01,2019,"Aug","Rheumatology",4290,4
"South East",2019-08-01,2019,"Aug","Thoracic Medicine",2852,2
"South East",2019-08-01,2019,"Aug","Total",349618,806
"South East",2019-08-01,2019,"Aug","Trauma & Orthopaedics",60970,88
"South East",2019-08-01,2019,"Aug","Urology",24036,126
"South West",2019-08-01,2019,"Aug","Cardiology",13512,212
"South West",2019-08-01,2019,"Aug","Cardiothoracic Surgery",1342,28
"South West",2019-08-01,2019,"Aug","Dermatology",9536,10
"South West",2019-08-01,2019,"Aug","Ear, Nose & Throat (ENT)",19876,112
"South West",2019-08-01,2019,"Aug","Gastroenterology",8464,96
"South West",2019-08-01,2019,"Aug","General Medicine",858,0
"South West",2019-08-01,2019,"Aug","General Surgery",17226,154
"South West",2019-08-01,2019,"Aug","Geriatric Medicine",382,0
"South West",2019-08-01,2019,"Aug","Gynaecology",17704,98
"South West",2019-08-01,2019,"Aug","Neurology",5914,2
"South West",2019-08-01,2019,"Aug","Neurosurgery",2828,100
"South West",2019-08-01,2019,"Aug","Ophthalmology",31176,42
"South West",2019-08-01,2019,"Aug","Oral Surgery",14612,28
"South West",2019-08-01,2019,"Aug","Other",40336,652
"South West",2019-08-01,2019,"Aug","Plastic Surgery",3450,60
"South West",2019-08-01,2019,"Aug","Rheumatology",3490,6
"South West",2019-08-01,2019,"Aug","Thoracic Medicine",3740,6
"South West",2019-08-01,2019,"Aug","Total",260420,2430
"South West",2019-08-01,2019,"Aug","Trauma & Orthopaedics",51174,662
"South West",2019-08-01,2019,"Aug","Urology",14800,162
"East of England",2020-08-01,2020,"Aug","Cardiology",10336,223
"East of England",2020-08-01,2020,"Aug","Cardiothoracic Surgery",682,15
"East of England",2020-08-01,2020,"Aug","Dermatology",13671,459
"East of England",2020-08-01,2020,"Aug","Ear, Nose & Throat (ENT)",27115,2362
"East of England",2020-08-01,2020,"Aug","Gastroenterology",13183,431
"East of England",2020-08-01,2020,"Aug","General Medicine",1736,50
"East of England",2020-08-01,2020,"Aug","General Surgery",27384,3028
"East of England",2020-08-01,2020,"Aug","Geriatric Medicine",497,14
"East of England",2020-08-01,2020,"Aug","Gynaecology",21609,2120
"East of England",2020-08-01,2020,"Aug","Neurology",4894,75
"East of England",2020-08-01,2020,"Aug","Neurosurgery",699,22
"East of England",2020-08-01,2020,"Aug","Ophthalmology",49989,3672
"East of England",2020-08-01,2020,"Aug","Oral Surgery",17371,1677
"East of England",2020-08-01,2020,"Aug","Other",42473,2778
"East of England",2020-08-01,2020,"Aug","Plastic Surgery",8349,1463
"East of England",2020-08-01,2020,"Aug","Rheumatology",4228,54
"East of England",2020-08-01,2020,"Aug","Thoracic Medicine",5654,54
"East of England",2020-08-01,2020,"Aug","Total",328693,30498
"East of England",2020-08-01,2020,"Aug","Trauma & Orthopaedics",59940,9588
"East of England",2020-08-01,2020,"Aug","Urology",18883,2413
"London",2020-08-01,2020,"Aug","Cardiology",17563,561
"London",2020-08-01,2020,"Aug","Cardiothoracic Surgery",1421,21
"London",2020-08-01,2020,"Aug","Dermatology",16116,417
"London",2020-08-01,2020,"Aug","Ear, Nose & Throat (ENT)",38956,3569
"London",2020-08-01,2020,"Aug","Gastroenterology",12375,247
"London",2020-08-01,2020,"Aug","General Medicine",1517,19
"London",2020-08-01,2020,"Aug","General Surgery",33990,4112
"London",2020-08-01,2020,"Aug","Geriatric Medicine",779,9
"London",2020-08-01,2020,"Aug","Gynaecology",32497,2964
"London",2020-08-01,2020,"Aug","Neurology",8994,83
"London",2020-08-01,2020,"Aug","Neurosurgery",6382,419
"London",2020-08-01,2020,"Aug","Ophthalmology",55215,2201
"London",2020-08-01,2020,"Aug","Oral Surgery",19644,1374
"London",2020-08-01,2020,"Aug","Other",121864,9933
"London",2020-08-01,2020,"Aug","Plastic Surgery",6239,984
"London",2020-08-01,2020,"Aug","Rheumatology",5587,73
"London",2020-08-01,2020,"Aug","Thoracic Medicine",6829,63
"London",2020-08-01,2020,"Aug","Total",464391,33780
"London",2020-08-01,2020,"Aug","Trauma & Orthopaedics",56945,5118
"London",2020-08-01,2020,"Aug","Urology",21478,1613
"Midlands",2020-08-01,2020,"Aug","Cardiology",16873,234
"Midlands",2020-08-01,2020,"Aug","Cardiothoracic Surgery",554,10
"Midlands",2020-08-01,2020,"Aug","Dermatology",16854,302
"Midlands",2020-08-01,2020,"Aug","Ear, Nose & Throat (ENT)",44414,2781
"Midlands",2020-08-01,2020,"Aug","Gastroenterology",21800,628
"Midlands",2020-08-01,2020,"Aug","General Medicine",4074,21
"Midlands",2020-08-01,2020,"Aug","General Surgery",41445,3771
"Midlands",2020-08-01,2020,"Aug","Geriatric Medicine",1249,2
"Midlands",2020-08-01,2020,"Aug","Gynaecology",30034,1409
"Midlands",2020-08-01,2020,"Aug","Neurology",9185,97
"Midlands",2020-08-01,2020,"Aug","Neurosurgery",3931,241
"Midlands",2020-08-01,2020,"Aug","Ophthalmology",74773,2144
"Midlands",2020-08-01,2020,"Aug","Oral Surgery",25002,1367
"Midlands",2020-08-01,2020,"Aug","Other",77893,4327
"Midlands",2020-08-01,2020,"Aug","Plastic Surgery",5487,418
"Midlands",2020-08-01,2020,"Aug","Rheumatology",8036,61
"Midlands",2020-08-01,2020,"Aug","Thoracic Medicine",10303,120
"Midlands",2020-08-01,2020,"Aug","Total",520258,27558
"Midlands",2020-08-01,2020,"Aug","Trauma & Orthopaedics",96836,6637
"Midlands",2020-08-01,2020,"Aug","Urology",31515,2988
"North East and Yorkshire",2020-08-01,2020,"Aug","Cardiology",12299,631
"North East and Yorkshire",2020-08-01,2020,"Aug","Cardiothoracic Surgery",599,40
"North East and Yorkshire",2020-08-01,2020,"Aug","Dermatology",10973,222
"North East and Yorkshire",2020-08-01,2020,"Aug","Ear, Nose & Throat (ENT)",35827,3064
"North East and Yorkshire",2020-08-01,2020,"Aug","Gastroenterology",10309,264
"North East and Yorkshire",2020-08-01,2020,"Aug","General Medicine",1833,30
"North East and Yorkshire",2020-08-01,2020,"Aug","General Surgery",33369,2355
"North East and Yorkshire",2020-08-01,2020,"Aug","Geriatric Medicine",463,0
"North East and Yorkshire",2020-08-01,2020,"Aug","Gynaecology",21948,1804
"North East and Yorkshire",2020-08-01,2020,"Aug","Neurology",5619,169
"North East and Yorkshire",2020-08-01,2020,"Aug","Neurosurgery",3453,150
"North East and Yorkshire",2020-08-01,2020,"Aug","Ophthalmology",54203,2871
"North East and Yorkshire",2020-08-01,2020,"Aug","Oral Surgery",21599,1087
"North East and Yorkshire",2020-08-01,2020,"Aug","Other",62067,2939
"North East and Yorkshire",2020-08-01,2020,"Aug","Plastic Surgery",11607,1672
"North East and Yorkshire",2020-08-01,2020,"Aug","Rheumatology",4656,70
"North East and Yorkshire",2020-08-01,2020,"Aug","Thoracic Medicine",5684,170
"North East and Yorkshire",2020-08-01,2020,"Aug","Total",391947,26267
"North East and Yorkshire",2020-08-01,2020,"Aug","Trauma & Orthopaedics",76850,6996
"North East and Yorkshire",2020-08-01,2020,"Aug","Urology",18589,1733
"North West",2020-08-01,2020,"Aug","Cardiology",10004,283
"North West",2020-08-01,2020,"Aug","Cardiothoracic Surgery",1531,144
"North West",2020-08-01,2020,"Aug","Dermatology",13401,263
"North West",2020-08-01,2020,"Aug","Ear, Nose & Throat (ENT)",34120,2484
"North West",2020-08-01,2020,"Aug","Gastroenterology",19152,415
"North West",2020-08-01,2020,"Aug","General Medicine",5677,267
"North West",2020-08-01,2020,"Aug","General Surgery",44132,5176
"North West",2020-08-01,2020,"Aug","Geriatric Medicine",773,3
"North West",2020-08-01,2020,"Aug","Gynaecology",31338,2214
"North West",2020-08-01,2020,"Aug","Neurology",8857,226
"North West",2020-08-01,2020,"Aug","Neurosurgery",6977,435
"North West",2020-08-01,2020,"Aug","Ophthalmology",49712,2774
"North West",2020-08-01,2020,"Aug","Oral Surgery",31372,3567
"North West",2020-08-01,2020,"Aug","Other",72989,4854
"North West",2020-08-01,2020,"Aug","Plastic Surgery",11280,1362
"North West",2020-08-01,2020,"Aug","Rheumatology",3785,28
"North West",2020-08-01,2020,"Aug","Thoracic Medicine",5160,31
"North West",2020-08-01,2020,"Aug","Total",439800,31356
"North West",2020-08-01,2020,"Aug","Trauma & Orthopaedics",65678,4868
"North West",2020-08-01,2020,"Aug","Urology",23862,1962
"South East",2020-08-01,2020,"Aug","Cardiology",8941,132
"South East",2020-08-01,2020,"Aug","Cardiothoracic Surgery",813,15
"South East",2020-08-01,2020,"Aug","Dermatology",10452,129
"South East",2020-08-01,2020,"Aug","Ear, Nose & Throat (ENT)",42479,3895
"South East",2020-08-01,2020,"Aug","Gastroenterology",21613,295
"South East",2020-08-01,2020,"Aug","General Medicine",1416,20
"South East",2020-08-01,2020,"Aug","General Surgery",39014,2508
"South East",2020-08-01,2020,"Aug","Geriatric Medicine",510,2
"South East",2020-08-01,2020,"Aug","Gynaecology",26683,1477
"South East",2020-08-01,2020,"Aug","Neurology",8169,363
"South East",2020-08-01,2020,"Aug","Neurosurgery",2062,300
"South East",2020-08-01,2020,"Aug","Ophthalmology",70857,4952
"South East",2020-08-01,2020,"Aug","Oral Surgery",20461,1221
"South East",2020-08-01,2020,"Aug","Other",44401,2416
"South East",2020-08-01,2020,"Aug","Plastic Surgery",7001,912
"South East",2020-08-01,2020,"Aug","Rheumatology",5007,17
"South East",2020-08-01,2020,"Aug","Thoracic Medicine",4513,52
"South East",2020-08-01,2020,"Aug","Total",416409,27652
"South East",2020-08-01,2020,"Aug","Trauma & Orthopaedics",77774,6706
"South East",2020-08-01,2020,"Aug","Urology",24243,2240
"South West",2020-08-01,2020,"Aug","Cardiology",11186,745
"South West",2020-08-01,2020,"Aug","Cardiothoracic Surgery",1028,56
"South West",2020-08-01,2020,"Aug","Dermatology",8748,309
"South West",2020-08-01,2020,"Aug","Ear, Nose & Throat (ENT)",21839,1828
"South West",2020-08-01,2020,"Aug","Gastroenterology",10694,301
"South West",2020-08-01,2020,"Aug","General Medicine",2178,63
"South West",2020-08-01,2020,"Aug","General Surgery",18656,2152
"South West",2020-08-01,2020,"Aug","Geriatric Medicine",512,2
"South West",2020-08-01,2020,"Aug","Gynaecology",16314,1380
"South West",2020-08-01,2020,"Aug","Neurology",4460,68
"South West",2020-08-01,2020,"Aug","Neurosurgery",2138,332
"South West",2020-08-01,2020,"Aug","Ophthalmology",42490,3083
"South West",2020-08-01,2020,"Aug","Oral Surgery",23529,2061
"South West",2020-08-01,2020,"Aug","Other",43746,3986
"South West",2020-08-01,2020,"Aug","Plastic Surgery",2883,287
"South West",2020-08-01,2020,"Aug","Rheumatology",2784,55
"South West",2020-08-01,2020,"Aug","Thoracic Medicine",3163,78
"South West",2020-08-01,2020,"Aug","Total",294088,26637
"South West",2020-08-01,2020,"Aug","Trauma & Orthopaedics",63100,8298
"South West",2020-08-01,2020,"Aug","Urology",14640,1553
"East of England",2019-02-01,2019,"Feb","Cardiology",2679,3
"East of England",2019-02-01,2019,"Feb","Cardiothoracic Surgery",428,0
"East of England",2019-02-01,2019,"Feb","Dermatology",4400,1
"East of England",2019-02-01,2019,"Feb","Ear, Nose & Throat (ENT)",6396,10
"East of England",2019-02-01,2019,"Feb","Gastroenterology",2198,1
"East of England",2019-02-01,2019,"Feb","General Medicine",495,1
"East of England",2019-02-01,2019,"Feb","General Surgery",7588,30
"East of England",2019-02-01,2019,"Feb","Geriatric Medicine",96,1
"East of England",2019-02-01,2019,"Feb","Gynaecology",5311,6
"East of England",2019-02-01,2019,"Feb","Neurology",1719,0
"East of England",2019-02-01,2019,"Feb","Neurosurgery",215,0
"East of England",2019-02-01,2019,"Feb","Ophthalmology",9571,4
"East of England",2019-02-01,2019,"Feb","Oral Surgery",3069,2
"East of England",2019-02-01,2019,"Feb","Other",7928,37
"East of England",2019-02-01,2019,"Feb","Plastic Surgery",1709,11
"East of England",2019-02-01,2019,"Feb","Rheumatology",1022,2
"East of England",2019-02-01,2019,"Feb","Thoracic Medicine",1160,1
"East of England",2019-02-01,2019,"Feb","Total",79253,159
"East of England",2019-02-01,2019,"Feb","Trauma & Orthopaedics",15926,18
"East of England",2019-02-01,2019,"Feb","Urology",7343,31
"London",2019-02-01,2019,"Feb","Cardiology",5889,19
"London",2019-02-01,2019,"Feb","Cardiothoracic Surgery",487,1
"London",2019-02-01,2019,"Feb","Dermatology",5771,7
"London",2019-02-01,2019,"Feb","Ear, Nose & Throat (ENT)",15184,142
"London",2019-02-01,2019,"Feb","Gastroenterology",6957,16
"London",2019-02-01,2019,"Feb","General Medicine",530,2
"London",2019-02-01,2019,"Feb","General Surgery",17458,449
"London",2019-02-01,2019,"Feb","Geriatric Medicine",225,1
"London",2019-02-01,2019,"Feb","Gynaecology",11875,20
"London",2019-02-01,2019,"Feb","Neurology",4813,4
"London",2019-02-01,2019,"Feb","Neurosurgery",2501,12
"London",2019-02-01,2019,"Feb","Ophthalmology",12618,175
"London",2019-02-01,2019,"Feb","Oral Surgery",10236,34
"London",2019-02-01,2019,"Feb","Other",39886,216
"London",2019-02-01,2019,"Feb","Plastic Surgery",2583,26
"London",2019-02-01,2019,"Feb","Rheumatology",2115,3
"London",2019-02-01,2019,"Feb","Thoracic Medicine",1871,12
"London",2019-02-01,2019,"Feb","Total",169396,1568
"London",2019-02-01,2019,"Feb","Trauma & Orthopaedics",21028,408
"London",2019-02-01,2019,"Feb","Urology",7369,21
"Midlands",2019-02-01,2019,"Feb","Cardiology",6996,17
"Midlands",2019-02-01,2019,"Feb","Cardiothoracic Surgery",321,0
"Midlands",2019-02-01,2019,"Feb","Dermatology",6846,4
"Midlands",2019-02-01,2019,"Feb","Ear, Nose & Throat (ENT)",15821,41
"Midlands",2019-02-01,2019,"Feb","Gastroenterology",6711,27
"Midlands",2019-02-01,2019,"Feb","General Medicine",637,6
"Midlands",2019-02-01,2019,"Feb","General Surgery",16012,66
"Midlands",2019-02-01,2019,"Feb","Geriatric Medicine",375,0
"Midlands",2019-02-01,2019,"Feb","Gynaecology",9628,18
"Midlands",2019-02-01,2019,"Feb","Neurology",5596,3
"Midlands",2019-02-01,2019,"Feb","Neurosurgery",1722,1
"Midlands",2019-02-01,2019,"Feb","Ophthalmology",25438,45
"Midlands",2019-02-01,2019,"Feb","Oral Surgery",10742,11
"Midlands",2019-02-01,2019,"Feb","Other",30584,100
"Midlands",2019-02-01,2019,"Feb","Plastic Surgery",2437,0
"Midlands",2019-02-01,2019,"Feb","Rheumatology",2146,3
"Midlands",2019-02-01,2019,"Feb","Thoracic Medicine",3620,36
"Midlands",2019-02-01,2019,"Feb","Total",191023,630
"Midlands",2019-02-01,2019,"Feb","Trauma & Orthopaedics",31812,172
"Midlands",2019-02-01,2019,"Feb","Urology",13579,80
"North East and Yorkshire",2019-02-01,2019,"Feb","Cardiology",4512,2
"North East and Yorkshire",2019-02-01,2019,"Feb","Cardiothoracic Surgery",425,0
"North East and Yorkshire",2019-02-01,2019,"Feb","Dermatology",4595,1
"North East and Yorkshire",2019-02-01,2019,"Feb","Ear, Nose & Throat (ENT)",11657,172
"North East and Yorkshire",2019-02-01,2019,"Feb","Gastroenterology",3733,19
"North East and Yorkshire",2019-02-01,2019,"Feb","General Medicine",1017,2
"North East and Yorkshire",2019-02-01,2019,"Feb","General Surgery",12268,119
"North East and Yorkshire",2019-02-01,2019,"Feb","Geriatric Medicine",232,0
"North East and Yorkshire",2019-02-01,2019,"Feb","Gynaecology",6834,19
"North East and Yorkshire",2019-02-01,2019,"Feb","Neurology",2652,1
"North East and Yorkshire",2019-02-01,2019,"Feb","Neurosurgery",868,0
"North East and Yorkshire",2019-02-01,2019,"Feb","Ophthalmology",17752,16
"North East and Yorkshire",2019-02-01,2019,"Feb","Oral Surgery",6987,50
"North East and Yorkshire",2019-02-01,2019,"Feb","Other",21776,78
"North East and Yorkshire",2019-02-01,2019,"Feb","Plastic Surgery",4847,10
"North East and Yorkshire",2019-02-01,2019,"Feb","Rheumatology",3097,0
"North East and Yorkshire",2019-02-01,2019,"Feb","Thoracic Medicine",2056,6
"North East and Yorkshire",2019-02-01,2019,"Feb","Total",136593,691
"North East and Yorkshire",2019-02-01,2019,"Feb","Trauma & Orthopaedics",24128,190
"North East and Yorkshire",2019-02-01,2019,"Feb","Urology",7157,6
"North West",2019-02-01,2019,"Feb","Cardiology",4186,6
"North West",2019-02-01,2019,"Feb","Cardiothoracic Surgery",676,4
"North West",2019-02-01,2019,"Feb","Dermatology",4487,0
"North West",2019-02-01,2019,"Feb","Ear, Nose & Throat (ENT)",8055,36
"North West",2019-02-01,2019,"Feb","Gastroenterology",5120,2
"North West",2019-02-01,2019,"Feb","General Medicine",1695,1
"North West",2019-02-01,2019,"Feb","General Surgery",14460,77
"North West",2019-02-01,2019,"Feb","Geriatric Medicine",136,0
"North West",2019-02-01,2019,"Feb","Gynaecology",8062,25
"North West",2019-02-01,2019,"Feb","Neurology",3019,0
"North West",2019-02-01,2019,"Feb","Neurosurgery",2375,21
"North West",2019-02-01,2019,"Feb","Ophthalmology",16254,18
"North West",2019-02-01,2019,"Feb","Oral Surgery",9264,35
"North West",2019-02-01,2019,"Feb","Other",19591,27
"North West",2019-02-01,2019,"Feb","Plastic Surgery",3890,41
"North West",2019-02-01,2019,"Feb","Rheumatology",1124,3
"North West",2019-02-01,2019,"Feb","Thoracic Medicine",1288,0
"North West",2019-02-01,2019,"Feb","Total",131697,337
"North West",2019-02-01,2019,"Feb","Trauma & Orthopaedics",19875,39
"North West",2019-02-01,2019,"Feb","Urology",8140,2
"South East",2019-02-01,2019,"Feb","Cardiology",7218,18
