"hsct22_name","date","year","month","specialty","waits_over_18_weeks","waits_over_52_weeks"
"Southern",2019-12-01,2019,"Dec","Palliative Medicine",0,0
"Southern",2019-12-01,2019,"Dec","Rheumatology",0,811
"Southern",2019-12-01,2019,"Dec","T & O Surgery",126,2621
"Southern",2019-12-01,2019,"Dec","Thoracic Medicine",1,731
"Southern",2019-12-01,2019,"Dec","Urology",54,2769
"Southern",2019-06-01,2019,"Jun","Cardiology",46,252
"Southern",2019-06-01,2019,"Jun","Chemical Pathology",0,0
"Southern",2019-06-01,2019,"Jun","Clinical Oncology",0,0
"Southern",2019-06-01,2019,"Jun","Dermatology",29,7
"Southern",2019-06-01,2019,"Jun","ENT",109,471
"Southern",2019-06-01,2019,"Jun","Endocrinology",0,0
"Southern",2019-06-01,2019,"Jun","GP Other",6,0
"Southern",2019-06-01,2019,"Jun","Gastroenterology",67,347
"Southern",2019-06-01,2019,"Jun","General Medicine",0,1
"Southern",2019-06-01,2019,"Jun","General Surgery",262,2296
"Southern",2019-06-01,2019,"Jun","Genito-Urinary Medicine",0,0
"Southern",2019-06-01,2019,"Jun","Geriatric Medicine",0,46
"Southern",2019-06-01,2019,"Jun","Gynaecology",40,30
"Southern",2019-06-01,2019,"Jun","Haematology (Clinical)",0,19
"Southern",2019-06-01,2019,"Jun","Joint Consultant Clinics",3,0
"Southern",2019-06-01,2019,"Jun","Learning Disability",0,0
"Southern",2019-06-01,2019,"Jun","Medical Oncology",0,0
"Southern",2019-06-01,2019,"Jun","Nephrology",0,0
"Southern",2019-06-01,2019,"Jun","Neurology",1,2239
"Southern",2019-06-01,2019,"Jun","Old Age Psychiatry",0,0
"Southern",2019-06-01,2019,"Jun","Ophthalmology",4,489
"Southern",2019-06-01,2019,"Jun","Oral Surgery",1,5
"Southern",2019-06-01,2019,"Jun","Orthodontics",0,0
"Southern",2019-06-01,2019,"Jun","Paediatric Dentistry",0,0
"Southern",2019-06-01,2019,"Jun","Paediatrics",7,1
"Southern",2019-06-01,2019,"Jun","Pain Management",26,203
"Southern",2019-06-01,2019,"Jun","Palliative Medicine",0,0
"Southern",2019-06-01,2019,"Jun","Rheumatology",2,625
"Southern",2019-06-01,2019,"Jun","T & O Surgery",174,2365
"Southern",2019-06-01,2019,"Jun","Thoracic Medicine",0,679
"Southern",2019-06-01,2019,"Jun","Urology",83,2976
"Southern",2019-03-01,2019,"Mar","Cardiology",34,41
"Southern",2019-03-01,2019,"Mar","Chemical Pathology",0,0
"Southern",2019-03-01,2019,"Mar","Clinical Oncology",0,0
"Southern",2019-03-01,2019,"Mar","Dermatology",49,1
"Southern",2019-03-01,2019,"Mar","ENT",146,323
"Southern",2019-03-01,2019,"Mar","Endocrinology",0,1
"Southern",2019-03-01,2019,"Mar","GP Other",3,0
"Southern",2019-03-01,2019,"Mar","Gastroenterology",14,284
"Southern",2019-03-01,2019,"Mar","General Medicine",0,0
"Southern",2019-03-01,2019,"Mar","General Surgery",188,2167
"Southern",2019-03-01,2019,"Mar","Genito-Urinary Medicine",0,0
"Southern",2019-03-01,2019,"Mar","Geriatric Medicine",0,28
"Southern",2019-03-01,2019,"Mar","Gynaecology",29,5
"Southern",2019-03-01,2019,"Mar","Haematology (Clinical)",0,0
"Southern",2019-03-01,2019,"Mar","Joint Consultant Clinics",1,0
"Southern",2019-03-01,2019,"Mar","Learning Disability",0,0
"Southern",2019-03-01,2019,"Mar","Medical Oncology",0,0
"Southern",2019-03-01,2019,"Mar","Nephrology",0,0
"Southern",2019-03-01,2019,"Mar","Neurology",0,2080
"Southern",2019-03-01,2019,"Mar","Old Age Psychiatry",0,0
"Southern",2019-03-01,2019,"Mar","Ophthalmology",8,3680
"Southern",2019-03-01,2019,"Mar","Oral Surgery",1,5
"Southern",2019-03-01,2019,"Mar","Orthodontics",0,0
"Southern",2019-03-01,2019,"Mar","Paediatric Dentistry",0,0
"Southern",2019-03-01,2019,"Mar","Paediatrics",5,2
"Southern",2019-03-01,2019,"Mar","Pain Management",19,225
"Southern",2019-03-01,2019,"Mar","Palliative Medicine",0,0
"Southern",2019-03-01,2019,"Mar","Rheumatology",5,570
"Southern",2019-03-01,2019,"Mar","T & O Surgery",158,2063
"Southern",2019-03-01,2019,"Mar","Thoracic Medicine",0,693
"Southern",2019-03-01,2019,"Mar","Urology",116,2776
"Southern",2019-09-01,2019,"Sep","Cardiology",39,414
"Southern",2019-09-01,2019,"Sep","Chemical Pathology",0,0
"Southern",2019-09-01,2019,"Sep","Clinical Oncology",0,0
"Southern",2019-09-01,2019,"Sep","Dermatology",26,15
"Southern",2019-09-01,2019,"Sep","ENT",116,648
"Southern",2019-09-01,2019,"Sep","Endocrinology",0,0
"Southern",2019-09-01,2019,"Sep","GP Other",10,0
"Southern",2019-09-01,2019,"Sep","Gastroenterology",71,469
"Southern",2019-09-01,2019,"Sep","General Medicine",0,0
"Southern",2019-09-01,2019,"Sep","General Surgery",287,2468
"Southern",2019-09-01,2019,"Sep","Genito-Urinary Medicine",0,0
"Southern",2019-09-01,2019,"Sep","Geriatric Medicine",0,79
"Southern",2019-09-01,2019,"Sep","Gynaecology",22,53
"Southern",2019-09-01,2019,"Sep","Haematology (Clinical)",0,36
"Southern",2019-09-01,2019,"Sep","Joint Consultant Clinics",2,0
"Southern",2019-09-01,2019,"Sep","Learning Disability",0,0
"Southern",2019-09-01,2019,"Sep","Medical Oncology",0,0
"Southern",2019-09-01,2019,"Sep","Nephrology",0,0
"Southern",2019-09-01,2019,"Sep","Neurology",0,2403
"Southern",2019-09-01,2019,"Sep","Old Age Psychiatry",0,0
"Southern",2019-09-01,2019,"Sep","Ophthalmology",0,22
"Southern",2019-09-01,2019,"Sep","Oral Surgery",2,9
"Southern",2019-09-01,2019,"Sep","Orthodontics",0,0
"Southern",2019-09-01,2019,"Sep","Paediatric Dentistry",0,2
"Southern",2019-09-01,2019,"Sep","Paediatrics",9,0
"Southern",2019-09-01,2019,"Sep","Pain Management",26,227
"Southern",2019-09-01,2019,"Sep","Palliative Medicine",0,0
"Southern",2019-09-01,2019,"Sep","Rheumatology",0,705
"Southern",2019-09-01,2019,"Sep","T & O Surgery",159,2478
"Southern",2019-09-01,2019,"Sep","Thoracic Medicine",0,733
"Southern",2019-09-01,2019,"Sep","Urology",99,2948
"Southern",2020-12-01,2020,"Dec","Accident & Emergency",0,0
"Southern",2020-12-01,2020,"Dec","Anaesthetics",0,0
"Southern",2020-12-01,2020,"Dec","Cardiology",67,1878
"Southern",2020-12-01,2020,"Dec","Chemical Pathology",0,0
"Southern",2020-12-01,2020,"Dec","Clinical Oncology",0,0
"Southern",2020-12-01,2020,"Dec","Dermatology",14,2289
"Southern",2020-12-01,2020,"Dec","ENT",28,5325
"Southern",2020-12-01,2020,"Dec","Endocrinology",0,44
"Southern",2020-12-01,2020,"Dec","GP Other",8,12
"Southern",2020-12-01,2020,"Dec","Gastroenterology",103,1707
"Southern",2020-12-01,2020,"Dec","General Medicine",0,5
"Southern",2020-12-01,2020,"Dec","General Surgery",138,7481
"Southern",2020-12-01,2020,"Dec","Genito-Urinary Medicine",0,0
"Southern",2020-12-01,2020,"Dec","Geriatric Medicine",0,243
"Southern",2020-12-01,2020,"Dec","Gynaecology",40,335
"Southern",2020-12-01,2020,"Dec","Haematology (Clinical)",0,73
"Southern",2020-12-01,2020,"Dec","Infectious Diseases",0,2
"Southern",2020-12-01,2020,"Dec","Joint Consultant Clinics",0,0
"Southern",2020-12-01,2020,"Dec","Nephrology",0,0
"Southern",2020-12-01,2020,"Dec","Neurology",4,3109
"Southern",2020-12-01,2020,"Dec","Old Age Psychiatry",0,0
"Southern",2020-12-01,2020,"Dec","Ophthalmology",0,32
"Southern",2020-12-01,2020,"Dec","Oral Surgery",0,44
"Southern",2020-12-01,2020,"Dec","Orthodontics",0,10
"Southern",2020-12-01,2020,"Dec","Paediatric Dentistry",0,0
"Southern",2020-12-01,2020,"Dec","Paediatrics",5,85
"Southern",2020-12-01,2020,"Dec","Pain Management",12,680
"Southern",2020-12-01,2020,"Dec","Palliative Medicine",0,0
"Southern",2020-12-01,2020,"Dec","Rheumatology",23,1174
"Southern",2020-12-01,2020,"Dec","T & O Surgery",87,4892
"Southern",2020-12-01,2020,"Dec","Thoracic Medicine",0,1454
"Southern",2020-12-01,2020,"Dec","Urology",26,4365
"Southern",2020-06-01,2020,"Jun","Anaesthetics",0,0
"Southern",2020-06-01,2020,"Jun","Cardiology",92,905
"Southern",2020-06-01,2020,"Jun","Chemical Pathology",0,0
"Southern",2020-06-01,2020,"Jun","Clinical Oncology",0,0
"Southern",2020-06-01,2020,"Jun","Dermatology",59,619
"Southern",2020-06-01,2020,"Jun","ENT",146,2639
"Southern",2020-06-01,2020,"Jun","Endocrinology",0,1
"Southern",2020-06-01,2020,"Jun","GP Other",59,0
"Southern",2020-06-01,2020,"Jun","Gastroenterology",138,1080
"Southern",2020-06-01,2020,"Jun","General Medicine",0,0
"Southern",2020-06-01,2020,"Jun","General Surgery",445,4160
"Southern",2020-06-01,2020,"Jun","Genito-Urinary Medicine",0,0
"Southern",2020-06-01,2020,"Jun","Geriatric Medicine",0,199
"Southern",2020-06-01,2020,"Jun","Gynaecology",77,143
"Southern",2020-06-01,2020,"Jun","Haematology (Clinical)",0,52
"Southern",2020-06-01,2020,"Jun","Infectious Diseases",0,0
"Southern",2020-06-01,2020,"Jun","Joint Consultant Clinics",3,1
"Southern",2020-06-01,2020,"Jun","Learning Disability",0,8
"Southern",2020-06-01,2020,"Jun","Nephrology",0,0
"Southern",2020-06-01,2020,"Jun","Neurology",6,2666
"Southern",2020-06-01,2020,"Jun","Old Age Psychiatry",0,0
"Southern",2020-06-01,2020,"Jun","Ophthalmology",0,29
"Southern",2020-06-01,2020,"Jun","Oral Surgery",4,25
"Southern",2020-06-01,2020,"Jun","Orthodontics",0,6
"Southern",2020-06-01,2020,"Jun","Paediatric Dentistry",0,1
"Southern",2020-06-01,2020,"Jun","Paediatrics",19,22
"Southern",2020-06-01,2020,"Jun","Pain Management",48,253
"Southern",2020-06-01,2020,"Jun","Palliative Medicine",0,0
"Southern",2020-06-01,2020,"Jun","Rheumatology",24,965
"Southern",2020-06-01,2020,"Jun","T & O Surgery",240,3754
"Southern",2020-06-01,2020,"Jun","Thoracic Medicine",0,1018
"Southern",2020-06-01,2020,"Jun","Urology",73,3362
"Southern",2020-03-01,2020,"Mar","Cardiology",110,555
"Southern",2020-03-01,2020,"Mar","Chemical Pathology",0,0
"Southern",2020-03-01,2020,"Mar","Clinical Oncology",0,0
"Southern",2020-03-01,2020,"Mar","Dermatology",40,70
"Southern",2020-03-01,2020,"Mar","ENT",129,1331
"Southern",2020-03-01,2020,"Mar","Endocrinology",0,0
"Southern",2020-03-01,2020,"Mar","GP Other",6,0
"Southern",2020-03-01,2020,"Mar","Gastroenterology",112,839
"Southern",2020-03-01,2020,"Mar","General Medicine",0,0
"Southern",2020-03-01,2020,"Mar","General Surgery",398,2891
"Southern",2020-03-01,2020,"Mar","Genito-Urinary Medicine",0,0
"Southern",2020-03-01,2020,"Mar","Geriatric Medicine",0,161
"Southern",2020-03-01,2020,"Mar","Gynaecology",35,71
"Southern",2020-03-01,2020,"Mar","Haematology (Clinical)",0,72
"Southern",2020-03-01,2020,"Mar","Infectious Diseases",0,0
"Southern",2020-03-01,2020,"Mar","Joint Consultant Clinics",0,1
"Southern",2020-03-01,2020,"Mar","Learning Disability",0,3
"Southern",2020-03-01,2020,"Mar","Medical Oncology",0,0
"Southern",2020-03-01,2020,"Mar","Nephrology",0,0
"Southern",2020-03-01,2020,"Mar","Neurology",5,2408
"Southern",2020-03-01,2020,"Mar","Old Age Psychiatry",0,0
"Southern",2020-03-01,2020,"Mar","Ophthalmology",1,29
"Southern",2020-03-01,2020,"Mar","Oral Surgery",2,20
"Southern",2020-03-01,2020,"Mar","Orthodontics",0,0
"Southern",2020-03-01,2020,"Mar","Paediatric Dentistry",0,1
"Southern",2020-03-01,2020,"Mar","Paediatrics",7,9
"Southern",2020-03-01,2020,"Mar","Pain Management",22,216
"Southern",2020-03-01,2020,"Mar","Palliative Medicine",0,0
"Southern",2020-03-01,2020,"Mar","Rheumatology",1,882
"Southern",2020-03-01,2020,"Mar","T & O Surgery",197,3046
"Southern",2020-03-01,2020,"Mar","Thoracic Medicine",0,784
"Southern",2020-03-01,2020,"Mar","Urology",78,2996
"Southern",2020-09-01,2020,"Sep","Anaesthetics",0,0
"Southern",2020-09-01,2020,"Sep","Cardiology",32,1452
"Southern",2020-09-01,2020,"Sep","Chemical Pathology",0,0
"Southern",2020-09-01,2020,"Sep","Clinical Oncology",0,0
"Southern",2020-09-01,2020,"Sep","Dermatology",3,1378
"Southern",2020-09-01,2020,"Sep","ENT",14,3916
"Southern",2020-09-01,2020,"Sep","Endocrinology",0,6
"Southern",2020-09-01,2020,"Sep","GP Other",3,6
"Southern",2020-09-01,2020,"Sep","Gastroenterology",77,1267
"Southern",2020-09-01,2020,"Sep","General Medicine",0,0
"Southern",2020-09-01,2020,"Sep","General Surgery",104,5402
"Southern",2020-09-01,2020,"Sep","Genito-Urinary Medicine",0,0
"Southern",2020-09-01,2020,"Sep","Geriatric Medicine",0,223
"Southern",2020-09-01,2020,"Sep","Gynaecology",18,256
"Southern",2020-09-01,2020,"Sep","Haematology (Clinical)",0,59
"Southern",2020-09-01,2020,"Sep","Infectious Diseases",0,1
"Southern",2020-09-01,2020,"Sep","Joint Consultant Clinics",2,8
"Southern",2020-09-01,2020,"Sep","Learning Disability",0,8
"Southern",2020-09-01,2020,"Sep","Nephrology",0,0
"Southern",2020-09-01,2020,"Sep","Neurology",7,2904
"Southern",2020-09-01,2020,"Sep","Old Age Psychiatry",0,0
"Southern",2020-09-01,2020,"Sep","Ophthalmology",0,40
"Southern",2020-09-01,2020,"Sep","Oral Surgery",0,35
"Southern",2020-09-01,2020,"Sep","Orthodontics",0,36
"Southern",2020-09-01,2020,"Sep","Paediatric Dentistry",0,0
"Southern",2020-09-01,2020,"Sep","Paediatrics",1,63
"Southern",2020-09-01,2020,"Sep","Pain Management",1,431
"Southern",2020-09-01,2020,"Sep","Palliative Medicine",0,0
"Southern",2020-09-01,2020,"Sep","Rheumatology",27,1051
"Southern",2020-09-01,2020,"Sep","T & O Surgery",10,4406
"Southern",2020-09-01,2020,"Sep","Thoracic Medicine",0,1258
"Southern",2020-09-01,2020,"Sep","Urology",12,3842
"Southern",2021-12-01,2021,"Dec","Cardiology",33,2146
"Southern",2021-12-01,2021,"Dec","Chemical Pathology",0,0
"Southern",2021-12-01,2021,"Dec","Clinical Oncology",0,0
"Southern",2021-12-01,2021,"Dec","Dermatology",30,3383
"Southern",2021-12-01,2021,"Dec","ENT",70,7061
"Southern",2021-12-01,2021,"Dec","Endocrinology",0,243
"Southern",2021-12-01,2021,"Dec","GP Other",48,113
"Southern",2021-12-01,2021,"Dec","Gastroenterology",96,2146
"Southern",2021-12-01,2021,"Dec","General Medicine",0,62
"Southern",2021-12-01,2021,"Dec","General Surgery",143,9766
"Southern",2021-12-01,2021,"Dec","Genito-Urinary Medicine",0,0
"Southern",2021-12-01,2021,"Dec","Geriatric Medicine",0,255
"Southern",2021-12-01,2021,"Dec","Gynaecology",46,1663
"Southern",2021-12-01,2021,"Dec","Haematology (Clinical)",0,55
"Southern",2021-12-01,2021,"Dec","Infectious Diseases",0,6
"Southern",2021-12-01,2021,"Dec","Nephrology",0,0
"Southern",2021-12-01,2021,"Dec","Neurology",2,3113
"Southern",2021-12-01,2021,"Dec","Old Age Psychiatry",0,0
"Southern",2021-12-01,2021,"Dec","Oral Surgery",5,24
"Southern",2021-12-01,2021,"Dec","Orthodontics",0,0
"Southern",2021-12-01,2021,"Dec","Other",0,0
"Southern",2021-12-01,2021,"Dec","Paediatric Dentistry",0,0
"Southern",2021-12-01,2021,"Dec","Paediatrics",14,43
"Southern",2021-12-01,2021,"Dec","Pain Management",14,791
"Southern",2021-12-01,2021,"Dec","Palliative Medicine",0,0
"Southern",2021-12-01,2021,"Dec","Rheumatology",2,1907
"Southern",2021-12-01,2021,"Dec","T & O Surgery",80,6954
"Southern",2021-12-01,2021,"Dec","Thoracic Medicine",0,1776
"Southern",2021-12-01,2021,"Dec","Urology",51,5036
"Southern",2021-06-01,2021,"Jun","Cardiology",62,2254
"Southern",2021-06-01,2021,"Jun","Chemical Pathology",0,0
"Southern",2021-06-01,2021,"Jun","Clinical Oncology",0,0
"Southern",2021-06-01,2021,"Jun","Dermatology",11,2821
"Southern",2021-06-01,2021,"Jun","ENT",23,6759
"Southern",2021-06-01,2021,"Jun","Endocrinology",0,168
"Southern",2021-06-01,2021,"Jun","GP Other",10,70
"Southern",2021-06-01,2021,"Jun","Gastroenterology",69,2115
"Southern",2021-06-01,2021,"Jun","General Medicine",0,55
"Southern",2021-06-01,2021,"Jun","General Surgery",103,9547
"Southern",2021-06-01,2021,"Jun","Genito-Urinary Medicine",0,0
"Southern",2021-06-01,2021,"Jun","Geriatric Medicine",0,255
"Southern",2021-06-01,2021,"Jun","Gynaecology",33,713
"Southern",2021-06-01,2021,"Jun","Haematology (Clinical)",0,79
"Southern",2021-06-01,2021,"Jun","Infectious Diseases",0,6
"Southern",2021-06-01,2021,"Jun","Nephrology",0,0
"Southern",2021-06-01,2021,"Jun","Neurology",0,3365
"Southern",2021-06-01,2021,"Jun","Old Age Psychiatry",0,0
"Southern",2021-06-01,2021,"Jun","Ophthalmology",1,39
"Southern",2021-06-01,2021,"Jun","Oral Surgery",4,0
"Southern",2021-06-01,2021,"Jun","Orthodontics",0,0
"Southern",2021-06-01,2021,"Jun","Paediatric Dentistry",0,0
"Southern",2021-06-01,2021,"Jun","Paediatrics",10,46
"Southern",2021-06-01,2021,"Jun","Pain Management",15,813
"Southern",2021-06-01,2021,"Jun","Palliative Medicine",0,0
"Southern",2021-06-01,2021,"Jun","Rheumatology",16,1656
"Southern",2021-06-01,2021,"Jun","T & O Surgery",85,5939
"Southern",2021-06-01,2021,"Jun","Thoracic Medicine",0,1689
"Southern",2021-06-01,2021,"Jun","Urology",62,4985
"Southern",2021-03-01,2021,"Mar","Cardiology",43,2279
"Southern",2021-03-01,2021,"Mar","Chemical Pathology",0,0
"Southern",2021-03-01,2021,"Mar","Clinical Oncology",0,0
"Southern",2021-03-01,2021,"Mar","Dermatology",15,3058
"Southern",2021-03-01,2021,"Mar","ENT",62,6859
"Southern",2021-03-01,2021,"Mar","Endocrinology",0,154
"Southern",2021-03-01,2021,"Mar","GP Other",16,160
"Southern",2021-03-01,2021,"Mar","Gastroenterology",129,2129
"Southern",2021-03-01,2021,"Mar","General Medicine",0,54
"Southern",2021-03-01,2021,"Mar","General Surgery",186,9540
"Southern",2021-03-01,2021,"Mar","Genito-Urinary Medicine",0,0
"Southern",2021-03-01,2021,"Mar","Geriatric Medicine",0,268
"Southern",2021-03-01,2021,"Mar","Gynaecology",68,659
"Southern",2021-03-01,2021,"Mar","Haematology (Clinical)",0,78
"Southern",2021-03-01,2021,"Mar","Infectious Diseases",0,6
"Southern",2021-03-01,2021,"Mar","Nephrology",0,0
"Southern",2021-03-01,2021,"Mar","Neurology",3,3320
"Southern",2021-03-01,2021,"Mar","Old Age Psychiatry",0,0
"Southern",2021-03-01,2021,"Mar","Ophthalmology",0,32
"Southern",2021-03-01,2021,"Mar","Oral Surgery",0,38
"Southern",2021-03-01,2021,"Mar","Orthodontics",0,14
"Southern",2021-03-01,2021,"Mar","Paediatric Dentistry",0,1
"Southern",2021-03-01,2021,"Mar","Paediatrics",9,82
"Southern",2021-03-01,2021,"Mar","Pain Management",32,898
"Southern",2021-03-01,2021,"Mar","Palliative Medicine",0,0
"Southern",2021-03-01,2021,"Mar","Rheumatology",20,1524
"Southern",2021-03-01,2021,"Mar","T & O Surgery",175,5746
"Southern",2021-03-01,2021,"Mar","Thoracic Medicine",0,1685
"Southern",2021-03-01,2021,"Mar","Urology",50,4868
"Southern",2021-09-01,2021,"Sep","Cardiology",38,2262
"Southern",2021-09-01,2021,"Sep","Chemical Pathology",0,0
"Southern",2021-09-01,2021,"Sep","Clinical Oncology",0,0
"Southern",2021-09-01,2021,"Sep","Dermatology",27,3126
"Southern",2021-09-01,2021,"Sep","ENT",55,6903
"Southern",2021-09-01,2021,"Sep","Endocrinology",0,219
"Southern",2021-09-01,2021,"Sep","GP Other",31,85
"Southern",2021-09-01,2021,"Sep","Gastroenterology",88,2078
"Southern",2021-09-01,2021,"Sep","General Medicine",0,53
"Southern",2021-09-01,2021,"Sep","General Surgery",210,9715
"Southern",2021-09-01,2021,"Sep","Genito-Urinary Medicine",0,0
"Southern",2021-09-01,2021,"Sep","Geriatric Medicine",0,253
"Southern",2021-09-01,2021,"Sep","Gynaecology",63,1266
"Southern",2021-09-01,2021,"Sep","Haematology (Clinical)",0,56
"Southern",2021-09-01,2021,"Sep","Infectious Diseases",0,6
"Southern",2021-09-01,2021,"Sep","Nephrology",3,0
"Southern",2021-09-01,2021,"Sep","Neurology",2,3444
"Southern",2021-09-01,2021,"Sep","Old Age Psychiatry",0,0
"Southern",2021-09-01,2021,"Sep","Ophthalmology",0,29
"Southern",2021-09-01,2021,"Sep","Oral Surgery",7,6
"Southern",2021-09-01,2021,"Sep","Orthodontics",0,1
"Southern",2021-09-01,2021,"Sep","Paediatric Dentistry",0,0
"Southern",2021-09-01,2021,"Sep","Paediatrics",10,40
"Southern",2021-09-01,2021,"Sep","Pain Management",15,858
"Southern",2021-09-01,2021,"Sep","Palliative Medicine",0,0
"Southern",2021-09-01,2021,"Sep","Rheumatology",27,1831
"Southern",2021-09-01,2021,"Sep","T & O Surgery",84,6496
"Southern",2021-09-01,2021,"Sep","Thoracic Medicine",0,1761
"Southern",2021-09-01,2021,"Sep","Urology",57,5007
"Southern",2022-06-01,2022,"Jun","Anaesthetics",0,0
"Southern",2022-06-01,2022,"Jun","Cardiology",59,1653
"Southern",2022-06-01,2022,"Jun","Chemical Pathology",0,1
"Southern",2022-06-01,2022,"Jun","Clinical Oncology",0,0
"Southern",2022-06-01,2022,"Jun","Dermatology",50,4187
"Southern",2022-06-01,2022,"Jun","ENT",80,6342
"Southern",2022-06-01,2022,"Jun","Endocrinology",0,368
"Southern",2022-06-01,2022,"Jun","GP Other",24,143
"Southern",2022-06-01,2022,"Jun","Gastroenterology",76,2210
"Southern",2022-06-01,2022,"Jun","General Medicine",1,94
"Southern",2022-06-01,2022,"Jun","General Surgery",262,10115
"Southern",2022-06-01,2022,"Jun","Genito-Urinary Medicine",0,0
"Southern",2022-06-01,2022,"Jun","Geriatric Medicine",0,262
"Southern",2022-06-01,2022,"Jun","Gynaecology",40,2713
"Southern",2022-06-01,2022,"Jun","Haematology (Clinical)",0,60
"Southern",2022-06-01,2022,"Jun","Infectious Diseases",0,6
"Southern",2022-06-01,2022,"Jun","Nephrology",0,0
"Southern",2022-06-01,2022,"Jun","Neurology",5,3054
"Southern",2022-06-01,2022,"Jun","Old Age Psychiatry",0,0
"Southern",2022-06-01,2022,"Jun","Oral Surgery",14,68
"Southern",2022-06-01,2022,"Jun","Orthodontics",0,22
"Southern",2022-06-01,2022,"Jun","Other",0,0
"Southern",2022-06-01,2022,"Jun","Paediatric Dentistry",0,0
"Southern",2022-06-01,2022,"Jun","Paediatrics",16,92
"Southern",2022-06-01,2022,"Jun","Pain Management",15,794
"Southern",2022-06-01,2022,"Jun","Palliative Medicine",0,0
"Southern",2022-06-01,2022,"Jun","Rheumatology",9,2246
"Southern",2022-06-01,2022,"Jun","T & O Surgery",152,6687
"Southern",2022-06-01,2022,"Jun","Thoracic Medicine",0,1993
"Southern",2022-06-01,2022,"Jun","Urology",58,4094
"Southern",2022-03-01,2022,"Mar","Anaesthetics",0,0
"Southern",2022-03-01,2022,"Mar","Cardiology",36,1967
"Southern",2022-03-01,2022,"Mar","Chemical Pathology",0,0
"Southern",2022-03-01,2022,"Mar","Clinical Oncology",0,0
"Southern",2022-03-01,2022,"Mar","Dermatology",56,3702
"Southern",2022-03-01,2022,"Mar","ENT",100,6979
"Southern",2022-03-01,2022,"Mar","Endocrinology",0,309
"Southern",2022-03-01,2022,"Mar","GP Other",15,115
"Southern",2022-03-01,2022,"Mar","Gastroenterology",92,2121
"Southern",2022-03-01,2022,"Mar","General Medicine",0,77
"Southern",2022-03-01,2022,"Mar","General Surgery",293,9837
"Southern",2022-03-01,2022,"Mar","Genito-Urinary Medicine",0,0
"Southern",2022-03-01,2022,"Mar","Geriatric Medicine",0,267
"Southern",2022-03-01,2022,"Mar","Gynaecology",59,2073
"Southern",2022-03-01,2022,"Mar","Haematology (Clinical)",0,58
"Southern",2022-03-01,2022,"Mar","Infectious Diseases",0,6
"Southern",2022-03-01,2022,"Mar","Nephrology",0,1
"Southern",2022-03-01,2022,"Mar","Neurology",3,3225
"Southern",2022-03-01,2022,"Mar","Old Age Psychiatry",0,0
"Southern",2022-03-01,2022,"Mar","Ophthalmology",0,0
"Southern",2022-03-01,2022,"Mar","Oral Surgery",12,47
"Southern",2022-03-01,2022,"Mar","Orthodontics",0,0
"Southern",2022-03-01,2022,"Mar","Other",0,0
"Southern",2022-03-01,2022,"Mar","Paediatric Dentistry",0,0
"Southern",2022-03-01,2022,"Mar","Paediatrics",10,56
"Southern",2022-03-01,2022,"Mar","Pain Management",21,753
"Southern",2022-03-01,2022,"Mar","Palliative Medicine",0,0
"Southern",2022-03-01,2022,"Mar","Rheumatology",20,2071
"Southern",2022-03-01,2022,"Mar","T & O Surgery",108,6870
"Southern",2022-03-01,2022,"Mar","Thoracic Medicine",1,1874
"Southern",2022-03-01,2022,"Mar","Urology",89,4533
"Western",2019-12-01,2019,"Dec","Cardiology",27,12
"Western",2019-12-01,2019,"Dec","Chemical Pathology",0,0
"Western",2019-12-01,2019,"Dec","Clinical Oncology",0,0
"Western",2019-12-01,2019,"Dec","Dermatology",0,216
"Western",2019-12-01,2019,"Dec","ENT",74,1204
"Western",2019-12-01,2019,"Dec","GP Other",0,0
"Western",2019-12-01,2019,"Dec","General Medicine",230,1985
"Western",2019-12-01,2019,"Dec","General Surgery",60,3651
"Western",2019-12-01,2019,"Dec","Geriatric Medicine",0,0
"Western",2019-12-01,2019,"Dec","Gynaecology",37,165
"Western",2019-12-01,2019,"Dec","Haematology (Clinical)",0,0
"Western",2019-12-01,2019,"Dec","Learning Disability",0,11
"Western",2019-12-01,2019,"Dec","Nephrology",0,0
"Western",2019-12-01,2019,"Dec","Neurology",0,3025
"Western",2019-12-01,2019,"Dec","Ophthalmology",184,613
"Western",2019-12-01,2019,"Dec","Oral Surgery",29,2486
"Western",2019-12-01,2019,"Dec","Orthodontics",0,0
"Western",2019-12-01,2019,"Dec","Paediatrics",0,306
"Western",2019-12-01,2019,"Dec","Pain Management",28,224
"Western",2019-12-01,2019,"Dec","Palliative Medicine",0,0
"Western",2019-12-01,2019,"Dec","Rheumatology",0,620
"Western",2019-12-01,2019,"Dec","T & O Surgery",153,6555
"Western",2019-12-01,2019,"Dec","Thoracic Surgery",0,0
"Western",2019-12-01,2019,"Dec","Urology",69,313
"Western",2019-06-01,2019,"Jun","Cardiology",10,0
"Western",2019-06-01,2019,"Jun","Chemical Pathology",0,0
"Western",2019-06-01,2019,"Jun","Clinical Oncology",0,0
"Western",2019-06-01,2019,"Jun","Dermatology",0,128
"Western",2019-06-01,2019,"Jun","ENT",101,1124
"Western",2019-06-01,2019,"Jun","GP Other",3,1
"Western",2019-06-01,2019,"Jun","General Medicine",176,1806
"Western",2019-06-01,2019,"Jun","General Surgery",77,3126
"Western",2019-06-01,2019,"Jun","Geriatric Medicine",0,0
"Western",2019-06-01,2019,"Jun","Gynaecology",35,174
"Western",2019-06-01,2019,"Jun","Haematology (Clinical)",0,0
