"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"South East",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",41626,168
"South East",2020-01-01,2020,"Jan","Gastroenterology",17938,32
"South East",2020-01-01,2020,"Jan","General Medicine",1142,2
"South East",2020-01-01,2020,"Jan","General Surgery",33746,156
"South East",2020-01-01,2020,"Jan","Geriatric Medicine",534,0
"South East",2020-01-01,2020,"Jan","Gynaecology",24296,76
"South East",2020-01-01,2020,"Jan","Neurology",12454,12
"South East",2020-01-01,2020,"Jan","Neurosurgery",2526,16
"South East",2020-01-01,2020,"Jan","Ophthalmology",57516,84
"South East",2020-01-01,2020,"Jan","Oral Surgery",17398,68
"South East",2020-01-01,2020,"Jan","Other",46254,108
"South East",2020-01-01,2020,"Jan","Plastic Surgery",6712,130
"South East",2020-01-01,2020,"Jan","Rheumatology",5230,2
"South East",2020-01-01,2020,"Jan","Thoracic Medicine",3690,0
"South East",2020-01-01,2020,"Jan","Total",393136,1278
"South East",2020-01-01,2020,"Jan","Trauma & Orthopaedics",71282,84
"South East",2020-01-01,2020,"Jan","Urology",24046,328
"South West",2020-01-01,2020,"Jan","Cardiology",14580,114
"South West",2020-01-01,2020,"Jan","Cardiothoracic Surgery",1214,10
"South West",2020-01-01,2020,"Jan","Dermatology",13252,12
"South West",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",19626,74
"South West",2020-01-01,2020,"Jan","Gastroenterology",8992,30
"South West",2020-01-01,2020,"Jan","General Medicine",1526,2
"South West",2020-01-01,2020,"Jan","General Surgery",18546,272
"South West",2020-01-01,2020,"Jan","Geriatric Medicine",380,2
"South West",2020-01-01,2020,"Jan","Gynaecology",18296,100
"South West",2020-01-01,2020,"Jan","Neurology",6624,8
"South West",2020-01-01,2020,"Jan","Neurosurgery",2978,236
"South West",2020-01-01,2020,"Jan","Ophthalmology",35626,72
"South West",2020-01-01,2020,"Jan","Oral Surgery",18154,54
"South West",2020-01-01,2020,"Jan","Other",45988,868
"South West",2020-01-01,2020,"Jan","Plastic Surgery",3862,34
"South West",2020-01-01,2020,"Jan","Rheumatology",3688,10
"South West",2020-01-01,2020,"Jan","Thoracic Medicine",3548,6
"South West",2020-01-01,2020,"Jan","Total",292874,2790
"South West",2020-01-01,2020,"Jan","Trauma & Orthopaedics",60136,768
"South West",2020-01-01,2020,"Jan","Urology",15858,118
"East of England",2021-01-01,2021,"Jan","Cardiology",6559,271
"East of England",2021-01-01,2021,"Jan","Cardiothoracic Surgery",415,32
"East of England",2021-01-01,2021,"Jan","Dermatology",10287,930
"East of England",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",24570,5235
"East of England",2021-01-01,2021,"Jan","Gastroenterology",11490,1536
"East of England",2021-01-01,2021,"Jan","General Medicine",1780,161
"East of England",2021-01-01,2021,"Jan","General Surgery",24953,6334
"East of England",2021-01-01,2021,"Jan","Geriatric Medicine",298,9
"East of England",2021-01-01,2021,"Jan","Gynaecology",15723,3558
"East of England",2021-01-01,2021,"Jan","Neurology",2213,61
"East of England",2021-01-01,2021,"Jan","Neurosurgery",611,106
"East of England",2021-01-01,2021,"Jan","Ophthalmology",33091,8082
"East of England",2021-01-01,2021,"Jan","Oral Surgery",11399,3298
"East of England",2021-01-01,2021,"Jan","Other",31311,5875
"East of England",2021-01-01,2021,"Jan","Plastic Surgery",6406,1909
"East of England",2021-01-01,2021,"Jan","Rheumatology",2929,166
"East of England",2021-01-01,2021,"Jan","Thoracic Medicine",2803,121
"East of England",2021-01-01,2021,"Jan","Total",255451,61407
"East of England",2021-01-01,2021,"Jan","Trauma & Orthopaedics",51905,19311
"East of England",2021-01-01,2021,"Jan","Urology",16708,4412
"London",2021-01-01,2021,"Jan","Cardiology",11153,1438
"London",2021-01-01,2021,"Jan","Cardiothoracic Surgery",800,31
"London",2021-01-01,2021,"Jan","Dermatology",9079,566
"London",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",31342,8036
"London",2021-01-01,2021,"Jan","Gastroenterology",10302,528
"London",2021-01-01,2021,"Jan","General Medicine",1224,34
"London",2021-01-01,2021,"Jan","General Surgery",23666,6187
"London",2021-01-01,2021,"Jan","Geriatric Medicine",255,14
"London",2021-01-01,2021,"Jan","Gynaecology",23338,4902
"London",2021-01-01,2021,"Jan","Neurology",4977,255
"London",2021-01-01,2021,"Jan","Neurosurgery",5254,1090
"London",2021-01-01,2021,"Jan","Ophthalmology",27637,2957
"London",2021-01-01,2021,"Jan","Oral Surgery",11847,3977
"London",2021-01-01,2021,"Jan","Other",80100,18425
"London",2021-01-01,2021,"Jan","Plastic Surgery",4911,1660
"London",2021-01-01,2021,"Jan","Rheumatology",2548,171
"London",2021-01-01,2021,"Jan","Thoracic Medicine",3669,187
"London",2021-01-01,2021,"Jan","Total",307797,61322
"London",2021-01-01,2021,"Jan","Trauma & Orthopaedics",38901,8283
"London",2021-01-01,2021,"Jan","Urology",16794,2581
"Midlands",2021-01-01,2021,"Jan","Cardiology",12487,784
"Midlands",2021-01-01,2021,"Jan","Cardiothoracic Surgery",524,55
"Midlands",2021-01-01,2021,"Jan","Dermatology",15404,1521
"Midlands",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",40929,9764
"Midlands",2021-01-01,2021,"Jan","Gastroenterology",18612,1865
"Midlands",2021-01-01,2021,"Jan","General Medicine",2777,86
"Midlands",2021-01-01,2021,"Jan","General Surgery",42118,11578
"Midlands",2021-01-01,2021,"Jan","Geriatric Medicine",609,27
"Midlands",2021-01-01,2021,"Jan","Gynaecology",27606,5263
"Midlands",2021-01-01,2021,"Jan","Neurology",7214,327
"Midlands",2021-01-01,2021,"Jan","Neurosurgery",3046,710
"Midlands",2021-01-01,2021,"Jan","Ophthalmology",52890,10373
"Midlands",2021-01-01,2021,"Jan","Oral Surgery",17493,4998
"Midlands",2021-01-01,2021,"Jan","Other",64913,15280
"Midlands",2021-01-01,2021,"Jan","Plastic Surgery",5295,1700
"Midlands",2021-01-01,2021,"Jan","Rheumatology",4764,191
"Midlands",2021-01-01,2021,"Jan","Thoracic Medicine",5597,481
"Midlands",2021-01-01,2021,"Jan","Total",440890,95035
"Midlands",2021-01-01,2021,"Jan","Trauma & Orthopaedics",86738,21562
"Midlands",2021-01-01,2021,"Jan","Urology",31874,8470
"North East and Yorkshire",2021-01-01,2021,"Jan","Cardiology",9080,1359
"North East and Yorkshire",2021-01-01,2021,"Jan","Cardiothoracic Surgery",575,146
"North East and Yorkshire",2021-01-01,2021,"Jan","Dermatology",10266,1683
"North East and Yorkshire",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",28988,8493
"North East and Yorkshire",2021-01-01,2021,"Jan","Gastroenterology",8781,844
"North East and Yorkshire",2021-01-01,2021,"Jan","General Medicine",1326,91
"North East and Yorkshire",2021-01-01,2021,"Jan","General Surgery",32193,7549
"North East and Yorkshire",2021-01-01,2021,"Jan","Geriatric Medicine",281,21
"North East and Yorkshire",2021-01-01,2021,"Jan","Gynaecology",18002,4795
"North East and Yorkshire",2021-01-01,2021,"Jan","Neurology",4097,413
"North East and Yorkshire",2021-01-01,2021,"Jan","Neurosurgery",3353,753
"North East and Yorkshire",2021-01-01,2021,"Jan","Ophthalmology",34553,7964
"North East and Yorkshire",2021-01-01,2021,"Jan","Oral Surgery",12863,3943
"North East and Yorkshire",2021-01-01,2021,"Jan","Other",46550,9612
"North East and Yorkshire",2021-01-01,2021,"Jan","Plastic Surgery",12783,4701
"North East and Yorkshire",2021-01-01,2021,"Jan","Rheumatology",2053,150
"North East and Yorkshire",2021-01-01,2021,"Jan","Thoracic Medicine",3242,390
"North East and Yorkshire",2021-01-01,2021,"Jan","Total",313759,78110
"North East and Yorkshire",2021-01-01,2021,"Jan","Trauma & Orthopaedics",64900,20346
"North East and Yorkshire",2021-01-01,2021,"Jan","Urology",19873,4857
"North West",2021-01-01,2021,"Jan","Cardiology",7081,627
"North West",2021-01-01,2021,"Jan","Cardiothoracic Surgery",1398,222
"North West",2021-01-01,2021,"Jan","Dermatology",8278,706
"North West",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",32271,9398
"North West",2021-01-01,2021,"Jan","Gastroenterology",21066,1457
"North West",2021-01-01,2021,"Jan","General Medicine",4570,1078
"North West",2021-01-01,2021,"Jan","General Surgery",43658,12669
"North West",2021-01-01,2021,"Jan","Geriatric Medicine",580,10
"North West",2021-01-01,2021,"Jan","Gynaecology",33695,6686
"North West",2021-01-01,2021,"Jan","Neurology",6494,849
"North West",2021-01-01,2021,"Jan","Neurosurgery",6829,1715
"North West",2021-01-01,2021,"Jan","Ophthalmology",32567,6663
"North West",2021-01-01,2021,"Jan","Oral Surgery",24837,10278
"North West",2021-01-01,2021,"Jan","Other",55205,11274
"North West",2021-01-01,2021,"Jan","Plastic Surgery",9663,2962
"North West",2021-01-01,2021,"Jan","Rheumatology",3198,85
"North West",2021-01-01,2021,"Jan","Thoracic Medicine",2716,159
"North West",2021-01-01,2021,"Jan","Total",379020,89885
"North West",2021-01-01,2021,"Jan","Trauma & Orthopaedics",62555,17402
"North West",2021-01-01,2021,"Jan","Urology",22359,5645
"South East",2021-01-01,2021,"Jan","Cardiology",5933,308
"South East",2021-01-01,2021,"Jan","Cardiothoracic Surgery",466,80
"South East",2021-01-01,2021,"Jan","Dermatology",7287,508
"South East",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",33552,9491
"South East",2021-01-01,2021,"Jan","Gastroenterology",17579,1073
"South East",2021-01-01,2021,"Jan","General Medicine",1664,38
"South East",2021-01-01,2021,"Jan","General Surgery",34496,6554
"South East",2021-01-01,2021,"Jan","Geriatric Medicine",314,0
"South East",2021-01-01,2021,"Jan","Gynaecology",22085,3613
"South East",2021-01-01,2021,"Jan","Neurology",5369,218
"South East",2021-01-01,2021,"Jan","Neurosurgery",1677,478
"South East",2021-01-01,2021,"Jan","Ophthalmology",41317,9574
"South East",2021-01-01,2021,"Jan","Oral Surgery",12793,2681
"South East",2021-01-01,2021,"Jan","Other",30772,5920
"South East",2021-01-01,2021,"Jan","Plastic Surgery",5839,1977
"South East",2021-01-01,2021,"Jan","Rheumatology",3194,70
"South East",2021-01-01,2021,"Jan","Thoracic Medicine",2539,62
"South East",2021-01-01,2021,"Jan","Total",315686,62230
"South East",2021-01-01,2021,"Jan","Trauma & Orthopaedics",67424,15376
"South East",2021-01-01,2021,"Jan","Urology",21386,4209
"South West",2021-01-01,2021,"Jan","Cardiology",9312,1472
"South West",2021-01-01,2021,"Jan","Cardiothoracic Surgery",996,182
"South West",2021-01-01,2021,"Jan","Dermatology",6379,335
"South West",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",19416,4756
"South West",2021-01-01,2021,"Jan","Gastroenterology",9330,746
"South West",2021-01-01,2021,"Jan","General Medicine",1625,161
"South West",2021-01-01,2021,"Jan","General Surgery",16872,3912
"South West",2021-01-01,2021,"Jan","Geriatric Medicine",345,19
"South West",2021-01-01,2021,"Jan","Gynaecology",14111,2807
"South West",2021-01-01,2021,"Jan","Neurology",3812,356
"South West",2021-01-01,2021,"Jan","Neurosurgery",2240,768
"South West",2021-01-01,2021,"Jan","Ophthalmology",33033,7191
"South West",2021-01-01,2021,"Jan","Oral Surgery",17120,5488
"South West",2021-01-01,2021,"Jan","Other",38738,9313
"South West",2021-01-01,2021,"Jan","Plastic Surgery",3164,591
"South West",2021-01-01,2021,"Jan","Rheumatology",2210,163
"South West",2021-01-01,2021,"Jan","Thoracic Medicine",1978,204
"South West",2021-01-01,2021,"Jan","Total",253127,61880
"South West",2021-01-01,2021,"Jan","Trauma & Orthopaedics",58938,20395
"South West",2021-01-01,2021,"Jan","Urology",13508,3021
"East of England",2019-07-01,2019,"Jul","Cardiology",3608,8
"East of England",2019-07-01,2019,"Jul","Cardiothoracic Surgery",529,0
"East of England",2019-07-01,2019,"Jul","Dermatology",6648,1
"East of England",2019-07-01,2019,"Jul","Ear, Nose & Throat (ENT)",8223,13
"East of England",2019-07-01,2019,"Jul","Gastroenterology",3603,23
"East of England",2019-07-01,2019,"Jul","General Medicine",678,30
"East of England",2019-07-01,2019,"Jul","General Surgery",10206,36
"East of England",2019-07-01,2019,"Jul","Geriatric Medicine",155,0
"East of England",2019-07-01,2019,"Jul","Gynaecology",7783,24
"East of England",2019-07-01,2019,"Jul","Neurology",2720,1
"East of England",2019-07-01,2019,"Jul","Neurosurgery",169,0
"East of England",2019-07-01,2019,"Jul","Ophthalmology",12317,20
"East of England",2019-07-01,2019,"Jul","Oral Surgery",7657,1
"East of England",2019-07-01,2019,"Jul","Other",13741,18
"East of England",2019-07-01,2019,"Jul","Plastic Surgery",2016,2
"East of England",2019-07-01,2019,"Jul","Rheumatology",1383,0
"East of England",2019-07-01,2019,"Jul","Thoracic Medicine",1945,12
"East of England",2019-07-01,2019,"Jul","Total",114161,277
"East of England",2019-07-01,2019,"Jul","Trauma & Orthopaedics",21089,47
"East of England",2019-07-01,2019,"Jul","Urology",9691,41
"London",2019-07-01,2019,"Jul","Cardiology",8056,23
"London",2019-07-01,2019,"Jul","Cardiothoracic Surgery",453,1
"London",2019-07-01,2019,"Jul","Dermatology",6191,9
"London",2019-07-01,2019,"Jul","Ear, Nose & Throat (ENT)",17199,46
"London",2019-07-01,2019,"Jul","Gastroenterology",8040,31
"London",2019-07-01,2019,"Jul","General Medicine",740,4
"London",2019-07-01,2019,"Jul","General Surgery",16227,133
"London",2019-07-01,2019,"Jul","Geriatric Medicine",213,1
"London",2019-07-01,2019,"Jul","Gynaecology",13809,59
"London",2019-07-01,2019,"Jul","Neurology",5577,10
"London",2019-07-01,2019,"Jul","Neurosurgery",2797,3
"London",2019-07-01,2019,"Jul","Ophthalmology",13134,42
"London",2019-07-01,2019,"Jul","Oral Surgery",11816,35
"London",2019-07-01,2019,"Jul","Other",52319,379
"London",2019-07-01,2019,"Jul","Plastic Surgery",2609,12
"London",2019-07-01,2019,"Jul","Rheumatology",2811,6
"London",2019-07-01,2019,"Jul","Thoracic Medicine",2766,15
"London",2019-07-01,2019,"Jul","Total",197660,1132
"London",2019-07-01,2019,"Jul","Trauma & Orthopaedics",23191,307
"London",2019-07-01,2019,"Jul","Urology",9712,16
"Midlands",2019-07-01,2019,"Jul","Cardiology",7464,1
"Midlands",2019-07-01,2019,"Jul","Cardiothoracic Surgery",258,0
"Midlands",2019-07-01,2019,"Jul","Dermatology",6042,4
"Midlands",2019-07-01,2019,"Jul","Ear, Nose & Throat (ENT)",14271,3
"Midlands",2019-07-01,2019,"Jul","Gastroenterology",6959,5
"Midlands",2019-07-01,2019,"Jul","General Medicine",725,0
"Midlands",2019-07-01,2019,"Jul","General Surgery",15175,21
"Midlands",2019-07-01,2019,"Jul","Geriatric Medicine",200,0
"Midlands",2019-07-01,2019,"Jul","Gynaecology",10090,2
"Midlands",2019-07-01,2019,"Jul","Neurology",6872,2
"Midlands",2019-07-01,2019,"Jul","Neurosurgery",2217,1
"Midlands",2019-07-01,2019,"Jul","Ophthalmology",24499,11
"Midlands",2019-07-01,2019,"Jul","Oral Surgery",9928,2
"Midlands",2019-07-01,2019,"Jul","Other",29823,54
"Midlands",2019-07-01,2019,"Jul","Plastic Surgery",1998,5
"Midlands",2019-07-01,2019,"Jul","Rheumatology",2281,4
"Midlands",2019-07-01,2019,"Jul","Thoracic Medicine",4146,7
"Midlands",2019-07-01,2019,"Jul","Total",182777,263
"Midlands",2019-07-01,2019,"Jul","Trauma & Orthopaedics",26383,129
"Midlands",2019-07-01,2019,"Jul","Urology",13446,12
"North East and Yorkshire",2019-07-01,2019,"Jul","Cardiology",5361,2
"North East and Yorkshire",2019-07-01,2019,"Jul","Cardiothoracic Surgery",332,1
"North East and Yorkshire",2019-07-01,2019,"Jul","Dermatology",5089,1
"North East and Yorkshire",2019-07-01,2019,"Jul","Ear, Nose & Throat (ENT)",14101,32
"North East and Yorkshire",2019-07-01,2019,"Jul","Gastroenterology",4399,7
"North East and Yorkshire",2019-07-01,2019,"Jul","General Medicine",1086,0
"North East and Yorkshire",2019-07-01,2019,"Jul","General Surgery",12799,23
"North East and Yorkshire",2019-07-01,2019,"Jul","Geriatric Medicine",292,0
"North East and Yorkshire",2019-07-01,2019,"Jul","Gynaecology",8944,9
"North East and Yorkshire",2019-07-01,2019,"Jul","Neurology",3397,1
"North East and Yorkshire",2019-07-01,2019,"Jul","Neurosurgery",888,9
"North East and Yorkshire",2019-07-01,2019,"Jul","Ophthalmology",21195,29
"North East and Yorkshire",2019-07-01,2019,"Jul","Oral Surgery",7467,11
"North East and Yorkshire",2019-07-01,2019,"Jul","Other",24429,43
"North East and Yorkshire",2019-07-01,2019,"Jul","Plastic Surgery",4818,11
"North East and Yorkshire",2019-07-01,2019,"Jul","Rheumatology",3015,2
"North East and Yorkshire",2019-07-01,2019,"Jul","Thoracic Medicine",2387,6
"North East and Yorkshire",2019-07-01,2019,"Jul","Total",155282,345
"North East and Yorkshire",2019-07-01,2019,"Jul","Trauma & Orthopaedics",25932,145
"North East and Yorkshire",2019-07-01,2019,"Jul","Urology",9351,13
"North West",2019-07-01,2019,"Jul","Cardiology",4371,3
"North West",2019-07-01,2019,"Jul","Cardiothoracic Surgery",795,0
"North West",2019-07-01,2019,"Jul","Dermatology",4893,0
"North West",2019-07-01,2019,"Jul","Ear, Nose & Throat (ENT)",11138,8
"North West",2019-07-01,2019,"Jul","Gastroenterology",5600,8
"North West",2019-07-01,2019,"Jul","General Medicine",2012,2
"North West",2019-07-01,2019,"Jul","General Surgery",14751,15
"North West",2019-07-01,2019,"Jul","Geriatric Medicine",152,0
"North West",2019-07-01,2019,"Jul","Gynaecology",11031,25
"North West",2019-07-01,2019,"Jul","Neurology",3773,3
"North West",2019-07-01,2019,"Jul","Neurosurgery",2459,3
"North West",2019-07-01,2019,"Jul","Ophthalmology",18330,9
"North West",2019-07-01,2019,"Jul","Oral Surgery",11889,20
"North West",2019-07-01,2019,"Jul","Other",24867,28
"North West",2019-07-01,2019,"Jul","Plastic Surgery",3696,2
"North West",2019-07-01,2019,"Jul","Rheumatology",1683,2
"North West",2019-07-01,2019,"Jul","Thoracic Medicine",1982,0
"North West",2019-07-01,2019,"Jul","Total",152863,155
"North West",2019-07-01,2019,"Jul","Trauma & Orthopaedics",20283,12
"North West",2019-07-01,2019,"Jul","Urology",9158,15
"South East",2019-07-01,2019,"Jul","Cardiology",8548,8
"South East",2019-07-01,2019,"Jul","Cardiothoracic Surgery",390,0
"South East",2019-07-01,2019,"Jul","Dermatology",9836,4
"South East",2019-07-01,2019,"Jul","Ear, Nose & Throat (ENT)",34584,28
"South East",2019-07-01,2019,"Jul","Gastroenterology",16126,10
"South East",2019-07-01,2019,"Jul","General Medicine",922,0
"South East",2019-07-01,2019,"Jul","General Surgery",29620,86
"South East",2019-07-01,2019,"Jul","Geriatric Medicine",330,0
"South East",2019-07-01,2019,"Jul","Gynaecology",21820,32
"South East",2019-07-01,2019,"Jul","Neurology",9926,4
"South East",2019-07-01,2019,"Jul","Neurosurgery",2474,20
"South East",2019-07-01,2019,"Jul","Ophthalmology",52116,80
"South East",2019-07-01,2019,"Jul","Oral Surgery",16952,70
"South East",2019-07-01,2019,"Jul","Other",42962,50
"South East",2019-07-01,2019,"Jul","Plastic Surgery",5782,166
"South East",2019-07-01,2019,"Jul","Rheumatology",4286,4
"South East",2019-07-01,2019,"Jul","Thoracic Medicine",2690,0
"South East",2019-07-01,2019,"Jul","Total",343238,744
"South East",2019-07-01,2019,"Jul","Trauma & Orthopaedics",60712,74
"South East",2019-07-01,2019,"Jul","Urology",23162,108
"South West",2019-07-01,2019,"Jul","Cardiology",13008,204
"South West",2019-07-01,2019,"Jul","Cardiothoracic Surgery",1294,16
"South West",2019-07-01,2019,"Jul","Dermatology",8316,6
"South West",2019-07-01,2019,"Jul","Ear, Nose & Throat (ENT)",19388,130
"South West",2019-07-01,2019,"Jul","Gastroenterology",8602,120
"South West",2019-07-01,2019,"Jul","General Medicine",808,0
"South West",2019-07-01,2019,"Jul","General Surgery",16940,108
"South West",2019-07-01,2019,"Jul","Geriatric Medicine",464,0
"South West",2019-07-01,2019,"Jul","Gynaecology",16762,78
"South West",2019-07-01,2019,"Jul","Neurology",5918,8
"South West",2019-07-01,2019,"Jul","Neurosurgery",2902,62
"South West",2019-07-01,2019,"Jul","Ophthalmology",30874,68
"South West",2019-07-01,2019,"Jul","Oral Surgery",13428,18
"South West",2019-07-01,2019,"Jul","Other",38924,684
"South West",2019-07-01,2019,"Jul","Plastic Surgery",3478,66
"South West",2019-07-01,2019,"Jul","Rheumatology",3258,6
"South West",2019-07-01,2019,"Jul","Thoracic Medicine",3462,10
"South West",2019-07-01,2019,"Jul","Total",252682,2284
"South West",2019-07-01,2019,"Jul","Trauma & Orthopaedics",49830,590
"South West",2019-07-01,2019,"Jul","Urology",15026,110
"East of England",2019-06-01,2019,"Jun","Cardiology",4092,20
"East of England",2019-06-01,2019,"Jun","Cardiothoracic Surgery",527,0
"East of England",2019-06-01,2019,"Jun","Dermatology",5962,3
"East of England",2019-06-01,2019,"Jun","Ear, Nose & Throat (ENT)",9125,22
"East of England",2019-06-01,2019,"Jun","Gastroenterology",3798,17
"East of England",2019-06-01,2019,"Jun","General Medicine",580,18
"East of England",2019-06-01,2019,"Jun","General Surgery",10526,24
"East of England",2019-06-01,2019,"Jun","Geriatric Medicine",100,0
"East of England",2019-06-01,2019,"Jun","Gynaecology",7608,14
"East of England",2019-06-01,2019,"Jun","Neurology",2403,0
"East of England",2019-06-01,2019,"Jun","Neurosurgery",185,0
"East of England",2019-06-01,2019,"Jun","Ophthalmology",12654,24
"East of England",2019-06-01,2019,"Jun","Oral Surgery",7241,19
"East of England",2019-06-01,2019,"Jun","Other",13379,45
"East of England",2019-06-01,2019,"Jun","Plastic Surgery",2587,6
"East of England",2019-06-01,2019,"Jun","Rheumatology",1546,1
"East of England",2019-06-01,2019,"Jun","Thoracic Medicine",1792,9
"East of England",2019-06-01,2019,"Jun","Total",114994,291
"East of England",2019-06-01,2019,"Jun","Trauma & Orthopaedics",20583,19
"East of England",2019-06-01,2019,"Jun","Urology",10306,50
"London",2019-06-01,2019,"Jun","Cardiology",7614,15
"London",2019-06-01,2019,"Jun","Cardiothoracic Surgery",496,1
"London",2019-06-01,2019,"Jun","Dermatology",5835,11
"London",2019-06-01,2019,"Jun","Ear, Nose & Throat (ENT)",16008,51
"London",2019-06-01,2019,"Jun","Gastroenterology",7887,40
"London",2019-06-01,2019,"Jun","General Medicine",798,5
"London",2019-06-01,2019,"Jun","General Surgery",15117,169
"London",2019-06-01,2019,"Jun","Geriatric Medicine",206,1
"London",2019-06-01,2019,"Jun","Gynaecology",13229,63
"London",2019-06-01,2019,"Jun","Neurology",4918,4
"London",2019-06-01,2019,"Jun","Neurosurgery",2599,9
"London",2019-06-01,2019,"Jun","Ophthalmology",12341,43
"London",2019-06-01,2019,"Jun","Oral Surgery",11809,29
"London",2019-06-01,2019,"Jun","Other",48697,327
"London",2019-06-01,2019,"Jun","Plastic Surgery",2484,22
"London",2019-06-01,2019,"Jun","Rheumatology",2614,7
"London",2019-06-01,2019,"Jun","Thoracic Medicine",2573,10
"London",2019-06-01,2019,"Jun","Total",186273,1149
"London",2019-06-01,2019,"Jun","Trauma & Orthopaedics",22228,326
"London",2019-06-01,2019,"Jun","Urology",8820,16
"Midlands",2019-06-01,2019,"Jun","Cardiology",6889,8
"Midlands",2019-06-01,2019,"Jun","Cardiothoracic Surgery",266,0
"Midlands",2019-06-01,2019,"Jun","Dermatology",5767,0
"Midlands",2019-06-01,2019,"Jun","Ear, Nose & Throat (ENT)",13167,8
"Midlands",2019-06-01,2019,"Jun","Gastroenterology",6910,6
"Midlands",2019-06-01,2019,"Jun","General Medicine",732,1
"Midlands",2019-06-01,2019,"Jun","General Surgery",14604,9
"Midlands",2019-06-01,2019,"Jun","Geriatric Medicine",188,0
"Midlands",2019-06-01,2019,"Jun","Gynaecology",9383,2
"Midlands",2019-06-01,2019,"Jun","Neurology",6979,0
"Midlands",2019-06-01,2019,"Jun","Neurosurgery",2108,1
"Midlands",2019-06-01,2019,"Jun","Ophthalmology",23189,16
"Midlands",2019-06-01,2019,"Jun","Oral Surgery",9228,4
"Midlands",2019-06-01,2019,"Jun","Other",27476,35
"Midlands",2019-06-01,2019,"Jun","Plastic Surgery",1946,1
"Midlands",2019-06-01,2019,"Jun","Rheumatology",2098,0
"Midlands",2019-06-01,2019,"Jun","Thoracic Medicine",3775,5
"Midlands",2019-06-01,2019,"Jun","Total",173175,171
"Midlands",2019-06-01,2019,"Jun","Trauma & Orthopaedics",25594,68
"Midlands",2019-06-01,2019,"Jun","Urology",12876,7
"North East and Yorkshire",2019-06-01,2019,"Jun","Cardiology",4990,2
"North East and Yorkshire",2019-06-01,2019,"Jun","Cardiothoracic Surgery",345,0
"North East and Yorkshire",2019-06-01,2019,"Jun","Dermatology",4608,1
"North East and Yorkshire",2019-06-01,2019,"Jun","Ear, Nose & Throat (ENT)",13437,24
"North East and Yorkshire",2019-06-01,2019,"Jun","Gastroenterology",4243,5
"North East and Yorkshire",2019-06-01,2019,"Jun","General Medicine",1061,4
"North East and Yorkshire",2019-06-01,2019,"Jun","General Surgery",12396,36
"North East and Yorkshire",2019-06-01,2019,"Jun","Geriatric Medicine",301,0
"North East and Yorkshire",2019-06-01,2019,"Jun","Gynaecology",8568,4
"North East and Yorkshire",2019-06-01,2019,"Jun","Neurology",2899,1
"North East and Yorkshire",2019-06-01,2019,"Jun","Neurosurgery",918,0
"North East and Yorkshire",2019-06-01,2019,"Jun","Ophthalmology",19286,29
"North East and Yorkshire",2019-06-01,2019,"Jun","Oral Surgery",7073,9
"North East and Yorkshire",2019-06-01,2019,"Jun","Other",23235,47
"North East and Yorkshire",2019-06-01,2019,"Jun","Plastic Surgery",4685,5
"North East and Yorkshire",2019-06-01,2019,"Jun","Rheumatology",2850,2
"North East and Yorkshire",2019-06-01,2019,"Jun","Thoracic Medicine",2234,3
"North East and Yorkshire",2019-06-01,2019,"Jun","Total",146755,304
"North East and Yorkshire",2019-06-01,2019,"Jun","Trauma & Orthopaedics",25027,120
"North East and Yorkshire",2019-06-01,2019,"Jun","Urology",8599,12
"North West",2019-06-01,2019,"Jun","Cardiology",4197,7
"North West",2019-06-01,2019,"Jun","Cardiothoracic Surgery",753,0
"North West",2019-06-01,2019,"Jun","Dermatology",4363,4
"North West",2019-06-01,2019,"Jun","Ear, Nose & Throat (ENT)",9960,9
"North West",2019-06-01,2019,"Jun","Gastroenterology",5502,6
"North West",2019-06-01,2019,"Jun","General Medicine",1848,0
"North West",2019-06-01,2019,"Jun","General Surgery",14266,27
"North West",2019-06-01,2019,"Jun","Geriatric Medicine",164,0
"North West",2019-06-01,2019,"Jun","Gynaecology",10081,22
"North West",2019-06-01,2019,"Jun","Neurology",3339,1
"North West",2019-06-01,2019,"Jun","Neurosurgery",2355,10
"North West",2019-06-01,2019,"Jun","Ophthalmology",17559,6
"North West",2019-06-01,2019,"Jun","Oral Surgery",10996,24
"North West",2019-06-01,2019,"Jun","Other",23405,38
"North West",2019-06-01,2019,"Jun","Plastic Surgery",3785,5
"North West",2019-06-01,2019,"Jun","Rheumatology",1550,1
"North West",2019-06-01,2019,"Jun","Thoracic Medicine",1785,1
"North West",2019-06-01,2019,"Jun","Total",144727,185
"North West",2019-06-01,2019,"Jun","Trauma & Orthopaedics",20062,13
"North West",2019-06-01,2019,"Jun","Urology",8757,11
"South East",2019-06-01,2019,"Jun","Cardiology",8216,8
"South East",2019-06-01,2019,"Jun","Cardiothoracic Surgery",320,0
"South East",2019-06-01,2019,"Jun","Dermatology",8366,2
